race_analysis_id,lap_number,race_phase,air_temp_c,track_temp_c,humidity_pct,rainfall,wind_speed_mps,weather_state,track_temp_delta_from_start_c,weather_impact_label,confidence
2024-05-shanghai,52,closing,18.6,29.47,66.0,False,2.5,dry,-2.73,stable dry phase,1.0
2024-05-shanghai,53,closing,18.6,29.4,66.0,False,2.68,dry,-2.8,stable dry phase,1.0
2024-05-shanghai,54,closing,18.6,29.7,67.0,False,1.32,dry,-2.5,stable dry phase,1.0
2024-05-shanghai,55,closing,18.6,29.4,66.59,False,1.94,dry,-2.8,stable dry phase,1.0
2024-05-shanghai,56,closing,18.61,29.4,66.0,False,1.85,dry,-2.8,stable dry phase,1.0
2024-06-miami,1,opening,28.6,46.4,57.0,False,3.3,dry,0.0,stable dry phase,1.0
2024-06-miami,2,opening,28.6,47.6,57.0,False,3.4,dry,1.2,stable dry phase,1.0
2024-06-miami,3,opening,28.5,47.5,57.0,False,3.6,dry,1.1,stable dry phase,1.0
2024-06-miami,4,opening,28.6,47.1,58.0,False,3.2,dry,0.7,stable dry phase,1.0
2024-06-miami,5,opening,28.5,47.74,57.8,False,3.12,dry,1.34,stable dry phase,1.0
2024-06-miami,6,opening,28.6,48.4,58.0,False,3.0,dry,2.0,stable dry phase,1.0
2024-06-miami,7,opening,28.6,46.63,58.0,False,2.14,dry,0.23,stable dry phase,1.0
2024-06-miami,8,opening,28.6,45.9,58.0,False,3.8,dry,-0.5,stable dry phase,1.0
2024-06-miami,9,opening,28.87,46.92,56.3,False,2.43,dry,0.52,stable dry phase,1.0
2024-06-miami,10,opening,29.0,47.9,56.0,False,3.3,dry,1.5,stable dry phase,1.0
2024-06-miami,11,opening,28.9,48.1,56.0,False,3.7,dry,1.7,stable dry phase,1.0
2024-06-miami,12,middle,28.9,48.2,57.0,False,3.46,dry,1.8,stable dry phase,1.0
2024-06-miami,13,middle,29.0,48.8,58.0,False,2.8,dry,2.4,stable dry phase,1.0
2024-06-miami,14,middle,29.0,48.75,57.0,False,3.77,dry,2.35,stable dry phase,1.0
2024-06-miami,15,middle,28.78,49.1,56.9,False,3.37,dry,2.7,stable dry phase,1.0
2024-06-miami,16,middle,28.6,47.49,56.0,False,3.03,dry,1.09,stable dry phase,1.0
2024-06-miami,17,middle,28.7,48.3,56.0,False,3.1,dry,1.9,stable dry phase,1.0
2024-06-miami,18,middle,28.78,48.44,56.0,False,3.18,dry,2.04,stable dry phase,1.0
2024-06-miami,19,middle,28.76,46.57,57.45,False,3.36,dry,0.17,stable dry phase,1.0
2024-06-miami,20,middle,28.61,46.3,58.0,False,2.73,dry,-0.1,stable dry phase,1.0
2024-06-miami,21,middle,28.5,44.6,57.0,False,3.04,dry,-1.8,stable dry phase,1.0
2024-06-miami,22,middle,28.5,44.23,57.05,False,2.78,dry,-2.16,stable dry phase,1.0
2024-06-miami,23,middle,28.5,45.05,58.0,False,2.17,dry,-1.35,stable dry phase,1.0
2024-06-miami,24,middle,28.6,45.1,56.45,False,3.0,dry,-1.3,stable dry phase,1.0
2024-06-miami,25,middle,28.6,44.1,56.0,False,2.7,dry,-2.3,stable dry phase,1.0
2024-06-miami,26,middle,28.6,45.35,56.7,False,2.72,dry,-1.05,stable dry phase,1.0
2024-06-miami,27,middle,28.69,46.88,56.85,False,2.44,dry,0.48,stable dry phase,1.0
2024-06-miami,28,middle,28.6,47.74,56.0,False,3.14,dry,1.34,stable dry phase,1.0
2024-06-miami,29,middle,28.49,47.11,57.0,False,3.01,dry,0.71,stable dry phase,1.0
2024-06-miami,30,middle,28.49,46.36,57.05,False,2.87,dry,-0.04,stable dry phase,1.0
2024-06-miami,31,middle,28.41,45.11,57.05,False,3.87,dry,-1.29,stable dry phase,1.0
2024-06-miami,32,middle,28.34,42.94,57.63,False,3.03,dry,-3.46,stable dry phase,1.0
2024-06-miami,33,middle,28.4,45.6,58.0,False,2.7,dry,-0.8,stable dry phase,1.0
2024-06-miami,34,middle,28.43,45.98,57.0,False,2.73,dry,-0.42,stable dry phase,1.0
2024-06-miami,35,middle,28.5,45.9,57.0,False,2.9,dry,-0.5,stable dry phase,1.0
2024-06-miami,36,middle,28.6,43.94,57.37,False,3.46,dry,-2.46,stable dry phase,1.0
2024-06-miami,37,middle,28.6,42.3,58.0,False,2.5,dry,-4.1,stable dry phase,1.0
2024-06-miami,38,middle,28.7,45.21,58.16,False,2.91,dry,-1.19,stable dry phase,1.0
2024-06-miami,39,middle,28.8,45.6,57.0,False,3.5,dry,-0.8,stable dry phase,1.0
2024-06-miami,40,middle,28.9,45.5,57.0,False,3.38,dry,-0.9,stable dry phase,1.0
2024-06-miami,41,middle,29.0,45.55,58.0,False,2.74,dry,-0.85,stable dry phase,1.0
2024-06-miami,42,middle,28.9,46.8,58.0,False,2.4,dry,0.4,stable dry phase,1.0
2024-06-miami,43,closing,28.83,46.75,57.16,False,3.56,dry,0.35,stable dry phase,1.0
2024-06-miami,44,closing,28.8,44.7,59.0,False,3.6,dry,-1.7,stable dry phase,1.0
2024-06-miami,45,closing,28.85,44.7,59.47,False,4.03,dry,-1.7,stable dry phase,1.0
2024-06-miami,46,closing,28.7,45.1,61.0,False,3.4,dry,-1.3,stable dry phase,1.0
2024-06-miami,47,closing,28.76,45.33,59.42,False,3.7,dry,-1.07,stable dry phase,1.0
2024-06-miami,48,closing,28.8,45.4,59.0,False,3.9,dry,-1.0,stable dry phase,1.0
2024-06-miami,49,closing,28.8,45.88,60.0,False,3.53,dry,-0.52,stable dry phase,1.0
2024-06-miami,50,closing,28.7,45.5,60.0,False,2.9,dry,-0.9,stable dry phase,1.0
2024-06-miami,51,closing,28.43,47.12,60.0,False,2.72,dry,0.72,stable dry phase,1.0
2024-06-miami,52,closing,28.4,47.5,60.0,False,1.9,dry,1.1,stable dry phase,1.0
2024-06-miami,53,closing,28.6,46.54,58.68,False,3.69,dry,0.14,stable dry phase,1.0
2024-06-miami,54,closing,28.47,44.64,60.0,False,2.96,dry,-1.76,stable dry phase,1.0
2024-06-miami,55,closing,28.33,44.56,59.32,False,2.61,dry,-1.84,stable dry phase,1.0
2024-06-miami,56,closing,28.4,45.7,60.58,False,2.81,dry,-0.7,stable dry phase,1.0
2024-06-miami,57,closing,28.4,45.68,59.16,False,3.38,dry,-0.72,stable dry phase,1.0
2024-07-imola,1,opening,24.2,43.4,51.0,False,1.8,dry,0.0,stable dry phase,1.0
2024-07-imola,2,opening,24.0,43.19,52.45,False,1.43,dry,-0.21,stable dry phase,1.0
2024-07-imola,3,opening,24.0,43.3,53.0,False,2.3,dry,-0.1,stable dry phase,1.0
2024-07-imola,4,opening,24.2,42.9,53.0,False,1.6,dry,-0.5,stable dry phase,1.0
2024-07-imola,5,opening,24.4,42.45,53.75,False,1.85,dry,-0.95,stable dry phase,1.0
2024-07-imola,6,opening,24.3,41.8,55.0,False,2.1,dry,-1.6,stable dry phase,1.0
2024-07-imola,7,opening,24.2,41.4,55.0,False,1.6,dry,-2.0,stable dry phase,1.0
2024-07-imola,8,opening,24.19,41.13,55.0,False,1.16,dry,-2.27,stable dry phase,1.0
2024-07-imola,9,opening,24.3,41.11,54.0,False,2.04,dry,-2.29,stable dry phase,1.0
2024-07-imola,10,opening,24.2,41.1,54.05,False,2.72,dry,-2.3,stable dry phase,1.0
2024-07-imola,11,opening,24.3,40.8,54.95,False,1.2,dry,-2.6,stable dry phase,1.0
2024-07-imola,12,opening,24.3,40.91,54.05,False,1.99,dry,-2.48,stable dry phase,1.0
2024-07-imola,13,middle,24.37,41.17,54.55,False,1.09,dry,-2.23,stable dry phase,1.0
2024-07-imola,14,middle,24.3,42.07,53.85,False,1.15,dry,-1.33,stable dry phase,1.0
2024-07-imola,15,middle,24.35,42.7,52.5,False,1.56,dry,-0.7,stable dry phase,1.0
2024-07-imola,16,middle,24.3,43.05,51.25,False,1.58,dry,-0.34,stable dry phase,1.0
2024-07-imola,17,middle,24.4,43.76,50.75,False,1.78,dry,0.36,stable dry phase,1.0
2024-07-imola,18,middle,24.46,43.76,50.0,False,1.53,dry,0.36,stable dry phase,1.0
2024-07-imola,19,middle,24.49,43.61,50.05,False,1.85,dry,0.21,stable dry phase,1.0
2024-07-imola,20,middle,24.46,43.74,50.4,False,1.69,dry,0.34,stable dry phase,1.0
2024-07-imola,21,middle,24.46,43.8,51.0,False,1.53,dry,0.4,stable dry phase,1.0
2024-07-imola,22,middle,24.52,43.62,50.95,False,1.66,dry,0.22,stable dry phase,1.0
2024-07-imola,23,middle,24.71,42.73,50.6,False,1.56,dry,-0.67,stable dry phase,1.0
2024-07-imola,24,middle,24.72,41.64,51.1,False,1.43,dry,-1.76,stable dry phase,1.0
2024-07-imola,25,middle,24.6,40.49,52.05,False,1.61,dry,-2.91,stable dry phase,1.0
2024-07-imola,26,middle,24.6,41.2,52.25,False,1.11,dry,-2.2,stable dry phase,1.0
2024-07-imola,27,middle,24.6,42.63,50.15,False,1.17,dry,-0.77,stable dry phase,1.0
2024-07-imola,28,middle,24.57,42.76,50.4,False,1.08,dry,-0.64,stable dry phase,1.0
2024-07-imola,29,middle,24.7,43.28,50.1,False,0.42,dry,-0.12,stable dry phase,1.0
2024-07-imola,30,middle,24.92,43.99,48.95,False,0.64,dry,0.59,stable dry phase,1.0
2024-07-imola,31,middle,25.0,44.56,49.05,False,1.46,dry,1.16,stable dry phase,1.0
2024-07-imola,32,middle,25.07,44.06,48.35,False,2.11,dry,0.66,stable dry phase,1.0
2024-07-imola,33,middle,24.97,44.05,50.05,False,1.88,dry,0.65,stable dry phase,1.0
2024-07-imola,34,middle,24.86,44.31,50.6,False,1.36,dry,0.91,stable dry phase,1.0
2024-07-imola,35,middle,25.04,44.49,50.7,False,0.7,dry,1.09,stable dry phase,1.0
2024-07-imola,36,middle,25.26,45.03,49.5,False,0.78,dry,1.63,stable dry phase,1.0
2024-07-imola,37,middle,25.43,45.33,48.5,False,0.86,dry,1.93,stable dry phase,1.0
2024-07-imola,38,middle,25.43,45.26,50.2,False,2.27,dry,1.86,stable dry phase,1.0
2024-07-imola,39,middle,25.42,45.68,50.35,False,1.84,dry,2.28,stable dry phase,1.0
2024-07-imola,40,middle,25.23,45.0,50.0,False,1.44,dry,1.6,stable dry phase,1.0
2024-07-imola,41,middle,25.05,44.94,50.5,False,2.34,dry,1.54,stable dry phase,1.0
2024-07-imola,42,middle,25.01,45.41,50.35,False,2.76,dry,2.01,stable dry phase,1.0
2024-07-imola,43,middle,25.09,45.24,50.05,False,3.21,dry,1.84,stable dry phase,1.0
2024-07-imola,44,middle,25.12,44.89,50.0,False,3.21,dry,1.49,stable dry phase,1.0
2024-07-imola,45,middle,25.24,43.87,50.55,False,3.69,dry,0.47,stable dry phase,1.0
2024-07-imola,46,middle,25.32,42.47,50.65,False,3.49,dry,-0.93,stable dry phase,1.0
2024-07-imola,47,middle,25.17,41.04,51.6,False,3.05,dry,-2.36,stable dry phase,1.0
2024-07-imola,48,closing,25.05,40.54,51.35,False,2.31,dry,-2.86,stable dry phase,1.0
2024-07-imola,49,closing,24.98,40.24,50.95,False,2.4,dry,-3.16,stable dry phase,1.0
2024-07-imola,50,closing,24.89,40.07,50.95,False,1.84,dry,-3.33,stable dry phase,1.0
2024-07-imola,51,closing,24.81,39.71,50.3,False,1.94,dry,-3.69,stable dry phase,1.0
2024-07-imola,52,closing,24.77,39.43,49.47,False,2.74,dry,-3.97,stable dry phase,1.0
2024-07-imola,53,closing,24.93,39.67,49.05,False,2.65,dry,-3.73,stable dry phase,1.0
2024-07-imola,54,closing,25.04,40.35,49.37,False,1.97,dry,-3.05,stable dry phase,1.0
2024-07-imola,55,closing,25.14,41.03,49.16,False,2.34,dry,-2.37,stable dry phase,1.0
2024-07-imola,56,closing,25.13,41.52,49.0,False,2.37,dry,-1.88,stable dry phase,1.0
2024-07-imola,57,closing,25.1,41.82,48.05,False,2.44,dry,-1.58,stable dry phase,1.0
2024-07-imola,58,closing,25.22,41.94,47.89,False,3.5,dry,-1.46,stable dry phase,1.0
2024-07-imola,59,closing,25.33,42.12,48.0,False,4.01,dry,-1.28,stable dry phase,1.0
2024-07-imola,60,closing,25.43,42.22,47.47,False,3.12,dry,-1.18,stable dry phase,1.0
2024-07-imola,61,closing,25.48,42.08,47.26,False,2.36,dry,-1.32,stable dry phase,1.0
2024-07-imola,62,closing,25.5,41.99,47.68,False,2.41,dry,-1.41,stable dry phase,1.0
2024-07-imola,63,closing,25.5,41.98,48.0,False,2.72,dry,-1.42,stable dry phase,1.0
2024-08-monaco,1,opening,21.1,49.4,69.0,False,1.1,dry,0.0,stable dry phase,1.0
2024-08-monaco,2,opening,21.5,48.6,66.5,False,0.45,dry,-0.8,stable dry phase,1.0
2024-08-monaco,3,opening,21.5,48.0,66.0,False,1.0,dry,-1.4,stable dry phase,1.0
2024-08-monaco,4,opening,21.4,48.0,66.0,False,1.2,dry,-1.4,stable dry phase,1.0
2024-08-monaco,5,opening,21.4,47.0,66.0,False,0.8,dry,-2.4,stable dry phase,1.0
2024-08-monaco,6,opening,21.4,47.6,67.0,False,0.7,dry,-1.8,stable dry phase,1.0
2024-08-monaco,7,opening,21.23,46.92,67.75,False,0.78,dry,-2.48,stable dry phase,1.0
2024-08-monaco,8,opening,21.2,47.0,68.0,False,0.8,dry,-2.4,stable dry phase,1.0
2024-08-monaco,9,opening,21.3,47.3,67.0,False,0.5,dry,-2.1,stable dry phase,1.0
2024-08-monaco,10,opening,21.58,48.33,66.25,False,1.05,dry,-1.07,stable dry phase,1.0
2024-08-monaco,11,opening,21.6,48.4,66.0,False,0.6,dry,-1.0,stable dry phase,1.0
2024-08-monaco,12,opening,21.6,48.0,64.0,False,0.4,dry,-1.4,stable dry phase,1.0
2024-08-monaco,13,opening,21.62,48.3,65.0,False,1.22,dry,-1.1,stable dry phase,1.0
2024-08-monaco,14,opening,21.6,48.1,65.0,False,2.0,dry,-1.3,stable dry phase,1.0
2024-08-monaco,15,opening,21.51,47.7,68.31,False,2.09,dry,-1.7,stable dry phase,1.0
2024-08-monaco,16,middle,21.3,48.02,68.19,False,1.36,dry,-1.38,stable dry phase,1.0
2024-08-monaco,17,middle,21.4,47.9,67.0,False,0.5,dry,-1.5,stable dry phase,1.0
2024-08-monaco,18,middle,21.44,47.16,69.0,False,0.68,dry,-2.24,stable dry phase,1.0
2024-08-monaco,19,middle,21.42,47.25,68.25,False,0.53,dry,-2.15,stable dry phase,1.0
2024-08-monaco,20,middle,21.3,47.5,68.0,False,1.2,dry,-1.9,stable dry phase,1.0
2024-08-monaco,21,middle,21.26,47.92,68.44,False,1.48,dry,-1.48,stable dry phase,1.0
2024-08-monaco,22,middle,21.27,49.02,69.0,False,1.18,dry,-0.38,stable dry phase,1.0
2024-08-monaco,23,middle,21.3,49.5,69.0,False,0.8,dry,0.1,stable dry phase,1.0
2024-08-monaco,24,middle,21.36,49.44,67.0,False,0.47,dry,0.04,stable dry phase,1.0
2024-08-monaco,25,middle,21.32,49.25,67.75,False,0.97,dry,-0.15,stable dry phase,1.0
2024-08-monaco,26,middle,21.3,49.4,67.0,False,0.8,dry,0.0,stable dry phase,1.0
2024-08-monaco,27,middle,21.3,49.67,67.56,False,0.8,dry,0.27,stable dry phase,1.0
2024-08-monaco,28,middle,21.38,49.72,67.25,False,0.5,dry,0.32,stable dry phase,1.0
2024-08-monaco,29,middle,21.5,49.6,67.0,False,1.2,dry,0.2,stable dry phase,1.0
2024-08-monaco,30,middle,21.5,49.77,67.44,False,1.15,dry,0.37,stable dry phase,1.0
2024-08-monaco,31,middle,21.57,49.76,65.62,False,1.09,dry,0.36,stable dry phase,1.0
2024-08-monaco,32,middle,21.61,49.06,65.06,False,1.68,dry,-0.34,stable dry phase,1.0
2024-08-monaco,33,middle,21.7,48.62,65.44,False,1.36,dry,-0.77,stable dry phase,1.0
2024-08-monaco,34,middle,21.64,49.24,64.38,False,1.21,dry,-0.16,stable dry phase,1.0
2024-08-monaco,35,middle,21.6,48.94,64.31,False,1.31,dry,-0.46,stable dry phase,1.0
2024-08-monaco,36,middle,21.54,48.54,64.44,False,1.66,dry,-0.86,stable dry phase,1.0
2024-08-monaco,37,middle,21.5,48.5,64.0,False,0.95,dry,-0.9,stable dry phase,1.0
2024-08-monaco,38,middle,21.5,49.17,62.81,False,0.85,dry,-0.23,stable dry phase,1.0
2024-08-monaco,39,middle,21.5,49.4,63.56,False,1.37,dry,0.0,stable dry phase,1.0
2024-08-monaco,40,middle,21.5,49.34,64.0,False,1.5,dry,-0.06,stable dry phase,1.0
2024-08-monaco,41,middle,21.5,48.92,64.31,False,1.28,dry,-0.48,stable dry phase,1.0
2024-08-monaco,42,middle,21.5,48.1,65.56,False,0.74,dry,-1.3,stable dry phase,1.0
2024-08-monaco,43,middle,21.56,48.38,66.0,False,1.09,dry,-1.02,stable dry phase,1.0
2024-08-monaco,44,middle,21.64,49.05,64.5,False,0.8,dry,-0.35,stable dry phase,1.0
2024-08-monaco,45,middle,21.7,48.98,63.0,False,0.6,dry,-0.42,stable dry phase,1.0
2024-08-monaco,46,middle,21.64,48.46,63.56,False,1.39,dry,-0.94,stable dry phase,1.0
2024-08-monaco,47,middle,21.68,48.39,63.62,False,1.02,dry,-1.01,stable dry phase,1.0
2024-08-monaco,48,middle,21.79,48.27,63.94,False,1.0,dry,-1.12,stable dry phase,1.0
2024-08-monaco,49,middle,21.87,47.94,63.56,False,1.14,dry,-1.46,stable dry phase,1.0
2024-08-monaco,50,middle,21.99,47.71,63.94,False,0.86,dry,-1.69,stable dry phase,1.0
2024-08-monaco,51,middle,22.08,47.81,63.62,False,0.91,dry,-1.59,stable dry phase,1.0
2024-08-monaco,52,middle,22.18,47.79,62.25,False,0.99,dry,-1.61,stable dry phase,1.0
2024-08-monaco,53,middle,22.19,47.45,62.75,False,1.04,dry,-1.95,stable dry phase,1.0
2024-08-monaco,54,middle,22.09,47.17,62.62,False,1.05,dry,-2.23,stable dry phase,1.0
2024-08-monaco,55,middle,22.0,47.1,62.38,False,0.92,dry,-2.3,stable dry phase,1.0
2024-08-monaco,56,middle,22.0,46.69,63.12,False,0.65,dry,-2.71,stable dry phase,1.0
2024-08-monaco,57,middle,21.89,46.33,63.5,False,1.1,dry,-3.07,stable dry phase,1.0
2024-08-monaco,58,middle,21.73,46.52,63.81,False,1.03,dry,-2.88,stable dry phase,1.0
2024-08-monaco,59,closing,21.69,46.79,62.69,False,0.89,dry,-2.61,stable dry phase,1.0
2024-08-monaco,60,closing,21.82,46.78,61.81,False,1.05,dry,-2.62,stable dry phase,1.0
2024-08-monaco,61,closing,21.88,46.17,61.81,False,0.97,dry,-3.23,stable dry phase,1.0
2024-08-monaco,62,closing,21.86,45.84,63.5,False,1.24,dry,-3.56,stable dry phase,1.0
2024-08-monaco,63,closing,21.84,45.86,64.56,False,0.85,dry,-3.54,stable dry phase,1.0
2024-08-monaco,64,closing,21.76,46.04,64.0,False,1.15,dry,-3.36,stable dry phase,1.0
2024-08-monaco,65,closing,21.73,45.96,63.44,False,1.01,dry,-3.44,stable dry phase,1.0
2024-08-monaco,66,closing,21.74,45.96,62.94,False,1.32,dry,-3.44,stable dry phase,1.0
2024-08-monaco,67,closing,21.77,45.87,63.44,False,0.78,dry,-3.53,stable dry phase,1.0
2024-08-monaco,68,closing,21.83,45.92,62.56,False,0.94,dry,-3.48,stable dry phase,1.0
2024-08-monaco,69,closing,21.94,45.83,62.88,False,1.13,dry,-3.57,stable dry phase,1.0
2024-08-monaco,70,closing,21.96,45.98,61.94,False,0.93,dry,-3.42,stable dry phase,1.0
2024-08-monaco,71,closing,22.01,45.94,61.88,False,1.06,dry,-3.46,stable dry phase,1.0
2024-08-monaco,72,closing,22.01,45.77,61.31,False,0.79,dry,-3.62,stable dry phase,1.0
2024-08-monaco,73,closing,21.99,45.58,61.56,False,0.73,dry,-3.82,stable dry phase,1.0
2024-08-monaco,74,closing,21.96,45.73,61.44,False,0.91,dry,-3.67,stable dry phase,1.0
2024-08-monaco,75,closing,21.95,45.43,62.0,False,0.94,dry,-3.97,stable dry phase,1.0
2024-08-monaco,76,closing,21.94,45.14,63.06,False,0.82,dry,-4.26,stable dry phase,1.0
2024-08-monaco,77,closing,21.94,44.89,62.6,False,0.99,dry,-4.51,stable dry phase,1.0
2024-08-monaco,78,closing,21.9,44.5,65.0,False,0.6,dry,-4.9,stable dry phase,1.0
2024-09-villeneuve,1,opening,16.3,21.1,78.0,True,0.6,damp,0.0,wet grip phase,1.0
2024-09-villeneuve,2,opening,16.3,21.0,76.0,True,1.3,damp,-0.1,wet grip phase,1.0
2024-09-villeneuve,3,opening,16.3,20.73,77.0,True,1.27,damp,-0.38,wet grip phase,1.0
2024-09-villeneuve,4,opening,16.3,20.7,74.0,True,1.8,damp,-0.4,wet grip phase,1.0
2024-09-villeneuve,5,opening,16.3,20.6,75.0,True,1.1,damp,-0.5,wet grip phase,1.0
2024-09-villeneuve,6,opening,16.2,20.2,74.5,True,1.05,damp,-0.9,wet grip phase,1.0
2024-09-villeneuve,7,opening,16.0,19.9,76.1,True,1.28,damp,-1.2,wet grip phase,1.0
2024-09-villeneuve,8,opening,15.92,19.9,78.0,True,0.82,damp,-1.2,wet grip phase,1.0
2024-09-villeneuve,9,opening,16.0,20.01,78.1,True,1.58,damp,-1.09,wet grip phase,1.0
2024-09-villeneuve,10,opening,15.92,20.26,77.4,True,1.22,damp,-0.84,wet grip phase,1.0
2024-09-villeneuve,11,opening,16.02,21.0,79.6,True,1.18,damp,-0.1,wet grip phase,1.0
2024-09-villeneuve,12,opening,16.42,23.64,78.0,True,1.02,damp,2.54,wet grip phase,1.0
2024-09-villeneuve,13,opening,16.61,24.61,77.3,False,1.2,dry,3.5,stable dry phase,1.0
2024-09-villeneuve,14,opening,16.96,25.2,78.4,False,0.8,dry,4.1,stable dry phase,1.0
2024-09-villeneuve,15,middle,17.34,25.74,76.4,False,0.54,dry,4.64,stable dry phase,1.0
2024-09-villeneuve,16,middle,17.48,25.8,72.5,False,0.97,dry,4.7,stable dry phase,1.0
2024-09-villeneuve,17,middle,17.5,25.97,73.3,False,1.44,dry,4.87,stable dry phase,1.0
2024-09-villeneuve,18,middle,17.57,26.24,72.7,False,1.5,dry,5.14,track heating,1.0
2024-09-villeneuve,19,middle,17.73,26.3,72.25,False,1.74,dry,5.2,track heating,1.0
2024-09-villeneuve,20,middle,17.9,26.44,72.3,False,1.06,dry,5.34,track heating,1.0
2024-09-villeneuve,21,middle,17.91,26.66,70.55,False,0.89,dry,5.56,track heating,1.0
2024-09-villeneuve,22,middle,18.0,26.63,71.7,False,1.45,dry,5.53,track heating,1.0
2024-09-villeneuve,23,middle,18.1,26.73,71.35,False,1.01,dry,5.62,track heating,1.0
2024-09-villeneuve,24,middle,18.2,27.0,71.42,False,0.82,dry,5.9,track heating,1.0
2024-09-villeneuve,25,middle,18.21,26.95,71.63,False,0.73,dry,5.85,track heating,1.0
2024-09-villeneuve,26,middle,18.32,27.28,71.0,False,1.14,dry,6.18,track heating,1.0
2024-09-villeneuve,27,middle,18.41,26.4,70.95,False,1.0,dry,5.3,track heating,1.0
2024-09-villeneuve,28,middle,18.38,24.79,70.58,False,1.06,dry,3.69,stable dry phase,1.0
2024-09-villeneuve,29,middle,18.2,24.36,71.0,False,0.7,dry,3.26,stable dry phase,1.0
2024-09-villeneuve,30,middle,18.14,23.74,72.0,False,0.38,dry,2.64,stable dry phase,1.0
2024-09-villeneuve,31,middle,18.0,23.37,70.95,True,0.85,damp,2.27,wet grip phase,1.0
2024-09-villeneuve,32,middle,18.0,22.8,72.21,True,1.29,damp,1.7,wet grip phase,1.0
2024-09-villeneuve,33,middle,17.99,22.78,72.0,True,1.08,damp,1.68,wet grip phase,1.0
2024-09-villeneuve,34,middle,17.76,22.43,72.68,True,0.58,damp,1.33,wet grip phase,1.0
2024-09-villeneuve,35,middle,17.69,22.28,73.05,True,0.82,damp,1.18,wet grip phase,1.0
2024-09-villeneuve,36,middle,17.54,21.82,74.63,True,0.76,damp,0.72,wet grip phase,1.0
2024-09-villeneuve,37,middle,17.4,21.5,76.0,True,0.71,damp,0.4,wet grip phase,1.0
2024-09-villeneuve,38,middle,17.36,21.49,76.32,True,0.86,damp,0.39,wet grip phase,1.0
2024-09-villeneuve,39,middle,17.19,21.29,76.0,True,0.78,damp,0.19,wet grip phase,1.0
2024-09-villeneuve,40,middle,17.09,21.21,75.95,False,0.48,dry,0.11,stable dry phase,1.0
2024-09-villeneuve,41,middle,17.01,21.29,75.74,False,0.98,dry,0.19,stable dry phase,1.0
2024-09-villeneuve,42,middle,17.1,21.2,76.0,False,0.79,dry,0.1,stable dry phase,1.0
2024-09-villeneuve,43,middle,17.1,21.2,76.0,False,1.28,dry,0.1,stable dry phase,1.0
2024-09-villeneuve,44,middle,17.2,21.47,76.17,False,0.77,dry,0.37,stable dry phase,1.0
2024-09-villeneuve,45,middle,17.29,22.82,75.56,False,1.03,dry,1.72,stable dry phase,1.0
2024-09-villeneuve,46,middle,17.51,23.94,76.78,False,0.54,dry,2.84,stable dry phase,1.0
2024-09-villeneuve,47,middle,17.86,25.49,75.61,False,0.59,dry,4.39,stable dry phase,1.0
2024-09-villeneuve,48,middle,18.22,25.92,76.06,False,0.61,dry,4.82,stable dry phase,1.0
2024-09-villeneuve,49,middle,18.44,26.21,75.06,False,0.79,dry,5.11,track heating,1.0
2024-09-villeneuve,50,middle,18.51,26.72,75.44,False,1.03,dry,5.62,track heating,1.0
2024-09-villeneuve,51,middle,18.71,26.97,73.06,False,0.95,dry,5.87,track heating,1.0
2024-09-villeneuve,52,middle,18.78,26.58,73.39,False,1.07,dry,5.48,track heating,1.0
2024-09-villeneuve,53,closing,18.9,26.44,74.0,False,1.12,dry,5.34,track heating,1.0
2024-09-villeneuve,54,closing,18.83,26.95,75.33,False,0.61,dry,5.85,track heating,1.0
2024-09-villeneuve,55,closing,18.91,26.99,73.73,False,1.39,dry,5.89,track heating,1.0
2024-09-villeneuve,56,closing,19.0,27.01,71.8,False,1.46,dry,5.91,track heating,1.0
2024-09-villeneuve,57,closing,18.89,26.99,70.87,False,1.06,dry,5.89,track heating,1.0
2024-09-villeneuve,58,closing,18.93,26.83,69.67,False,1.72,dry,5.73,track heating,1.0
2024-09-villeneuve,59,closing,18.7,26.9,70.87,False,0.67,dry,5.8,track heating,1.0
2024-09-villeneuve,60,closing,18.71,26.84,69.13,False,1.63,dry,5.74,track heating,1.0
2024-09-villeneuve,61,closing,18.8,26.08,70.13,False,1.41,dry,4.98,stable dry phase,1.0
2024-09-villeneuve,62,closing,18.8,25.86,71.6,False,1.73,dry,4.76,stable dry phase,1.0
2024-09-villeneuve,63,closing,18.81,25.78,71.07,False,1.85,dry,4.68,stable dry phase,1.0
2024-09-villeneuve,64,closing,18.81,26.15,72.0,False,1.86,dry,5.05,track heating,1.0
