race_analysis_id,driver,team,lap_number,race_phase,compound,stint_number,lap_time_s,normalized_pace_delta_s,field_rank_on_lap,rolling_pace_delta_s,tyre_age,fuel_corrected_delta_s,weather_adjusted_flag,pace_confidence
2025-04-bahrain,TSU,Red Bull Racing,25,middle,MEDIUM,2,99.067,-0.106,8,0.14,14,0.769,False,0.72
2025-04-bahrain,TSU,Red Bull Racing,26,middle,MEDIUM,2,99.367,0.165,14,0.107,15,1.075,False,0.72
2025-04-bahrain,TSU,Red Bull Racing,27,middle,MEDIUM,2,99.528,0.219,15,0.093,16,1.164,False,0.72
2025-04-bahrain,TSU,Red Bull Racing,28,middle,MEDIUM,2,99.387,0.076,11,0.153,17,1.056,False,0.72
2025-04-bahrain,TSU,Red Bull Racing,29,middle,MEDIUM,2,98.71,0.285,12,0.193,18,1.3,False,0.72
2025-04-bahrain,TSU,Red Bull Racing,30,middle,MEDIUM,2,100.754,3.059,20,1.14,19,4.109,False,0.72
2025-04-bahrain,TSU,Red Bull Racing,31,middle,MEDIUM,2,100.477,2.433,19,1.926,20,3.518,False,0.72
2025-04-bahrain,TSU,Red Bull Racing,32,middle,MEDIUM,2,123.721,-0.934,7,1.519,21,0.186,False,0.72
2025-04-bahrain,TSU,Red Bull Racing,33,middle,SOFT,3,,,,0.749,4,,False,0.35
2025-04-bahrain,TSU,Red Bull Racing,34,middle,SOFT,3,116.047,0.644,12,-0.145,5,1.834,False,0.72
2025-04-bahrain,TSU,Red Bull Racing,35,middle,SOFT,3,135.51,-0.476,10,0.084,6,0.749,False,0.72
2025-04-bahrain,TSU,Red Bull Racing,36,middle,SOFT,3,98.242,-0.317,8,-0.05,7,0.943,False,0.72
2025-04-bahrain,TSU,Red Bull Racing,37,middle,SOFT,3,97.64,-0.038,10,-0.277,8,1.257,False,0.72
2025-04-bahrain,TSU,Red Bull Racing,38,middle,SOFT,3,98.329,0.478,19,0.041,9,1.808,False,0.72
2025-04-bahrain,TSU,Red Bull Racing,39,middle,SOFT,3,97.814,0.118,11,0.186,10,1.483,False,0.72
2025-04-bahrain,TSU,Red Bull Racing,40,middle,SOFT,3,97.303,-0.089,9,0.169,11,1.311,False,0.72
2025-04-bahrain,TSU,Red Bull Racing,41,middle,SOFT,3,97.495,-0.024,9,0.002,12,1.411,False,0.72
2025-04-bahrain,TSU,Red Bull Racing,42,middle,SOFT,3,97.607,0.019,11,-0.031,13,1.489,False,0.72
2025-04-bahrain,TSU,Red Bull Racing,43,closing,SOFT,3,97.727,0.085,13,0.027,14,1.59,False,0.72
2025-04-bahrain,TSU,Red Bull Racing,44,closing,SOFT,3,97.838,0.057,11,0.054,15,1.597,False,0.72
2025-04-bahrain,TSU,Red Bull Racing,45,closing,SOFT,3,97.225,-0.442,6,-0.1,16,1.133,False,0.72
2025-04-bahrain,TSU,Red Bull Racing,46,closing,SOFT,3,97.736,0.076,12,-0.103,17,1.686,False,0.72
2025-04-bahrain,TSU,Red Bull Racing,47,closing,SOFT,3,97.646,0.0,10,-0.122,18,1.645,False,0.72
2025-04-bahrain,TSU,Red Bull Racing,48,closing,SOFT,3,97.714,0.047,11,0.041,19,1.727,False,0.72
2025-04-bahrain,TSU,Red Bull Racing,49,closing,SOFT,3,97.831,0.034,12,0.027,20,1.749,False,0.72
2025-04-bahrain,TSU,Red Bull Racing,50,closing,SOFT,3,97.834,0.0,10,0.027,21,1.75,False,0.72
2025-04-bahrain,TSU,Red Bull Racing,51,closing,SOFT,3,98.273,0.198,14,0.077,22,1.983,False,0.72
2025-04-bahrain,TSU,Red Bull Racing,52,closing,SOFT,3,98.497,0.102,13,0.1,23,1.922,False,0.72
2025-04-bahrain,TSU,Red Bull Racing,53,closing,SOFT,3,98.399,-0.017,9,0.094,24,1.838,False,0.72
2025-04-bahrain,TSU,Red Bull Racing,54,closing,SOFT,3,98.526,0.03,12,0.038,25,1.92,False,0.72
2025-04-bahrain,TSU,Red Bull Racing,55,closing,SOFT,3,98.539,-0.018,9,-0.002,26,1.907,False,0.72
2025-04-bahrain,TSU,Red Bull Racing,56,closing,SOFT,3,98.589,0.0,10,0.004,27,1.96,False,0.72
2025-04-bahrain,TSU,Red Bull Racing,57,closing,SOFT,3,98.861,0.0,10,-0.006,28,1.995,False,0.72
2025-04-bahrain,VER,Red Bull Racing,1,opening,SOFT,1,103.877,-1.177,8,-1.177,4,-1.142,False,0.72
2025-04-bahrain,VER,Red Bull Racing,2,opening,SOFT,1,98.403,-0.518,8,-0.847,5,-0.448,False,0.72
2025-04-bahrain,VER,Red Bull Racing,3,opening,SOFT,1,98.475,-0.157,9,-0.617,6,-0.052,False,0.72
2025-04-bahrain,VER,Red Bull Racing,4,opening,SOFT,1,98.549,-0.139,6,-0.271,7,0.001,False,0.72
2025-04-bahrain,VER,Red Bull Racing,5,opening,SOFT,1,98.76,-0.516,7,-0.271,8,-0.341,False,0.72
2025-04-bahrain,VER,Red Bull Racing,6,opening,SOFT,1,98.593,-0.661,4,-0.439,9,-0.451,False,0.72
2025-04-bahrain,VER,Red Bull Racing,7,opening,SOFT,1,98.929,-0.419,7,-0.532,10,-0.174,False,0.72
2025-04-bahrain,VER,Red Bull Racing,8,opening,SOFT,1,99.385,-0.307,7,-0.462,11,-0.027,False,0.72
2025-04-bahrain,VER,Red Bull Racing,9,opening,SOFT,1,99.67,-0.412,8,-0.379,12,-0.097,False,0.72
2025-04-bahrain,VER,Red Bull Racing,10,opening,SOFT,1,103.293,3.329,18,0.87,13,3.679,False,0.72
2025-04-bahrain,VER,Red Bull Racing,11,opening,HARD,2,119.918,20.101,19,7.673,1,20.486,False,0.72
2025-04-bahrain,VER,Red Bull Racing,12,middle,HARD,2,97.204,-1.92,1,7.17,2,-1.5,False,0.72
2025-04-bahrain,VER,Red Bull Racing,13,middle,HARD,2,98.327,-0.643,4,5.846,3,-0.188,False,0.72
2025-04-bahrain,VER,Red Bull Racing,14,middle,HARD,2,98.087,-1.494,4,-1.352,4,-1.004,False,0.72
2025-04-bahrain,VER,Red Bull Racing,15,middle,HARD,2,98.287,-0.787,5,-0.975,5,-0.262,False,0.72
2025-04-bahrain,VER,Red Bull Racing,16,middle,HARD,2,99.303,0.421,16,-0.62,6,0.981,False,0.72
2025-04-bahrain,VER,Red Bull Racing,17,middle,HARD,2,98.408,-0.295,9,-0.22,7,0.3,False,0.72
2025-04-bahrain,VER,Red Bull Racing,18,middle,HARD,2,98.553,0.011,12,0.046,8,0.641,False,0.72
2025-04-bahrain,VER,Red Bull Racing,19,middle,HARD,2,98.515,0.2,13,-0.028,9,0.865,False,0.72
2025-04-bahrain,VER,Red Bull Racing,20,middle,HARD,2,100.427,1.88,20,0.697,10,2.58,False,0.72
2025-04-bahrain,VER,Red Bull Racing,21,middle,HARD,2,98.948,0.249,13,0.777,11,0.984,False,0.72
2025-04-bahrain,VER,Red Bull Racing,22,middle,HARD,2,100.076,1.477,20,1.202,12,2.247,False,0.72
2025-04-bahrain,VER,Red Bull Racing,23,middle,HARD,2,98.433,-0.191,7,0.512,13,0.614,False,0.72
2025-04-bahrain,VER,Red Bull Racing,24,middle,HARD,2,98.871,0.1,13,0.462,14,0.94,False,0.72
2025-04-bahrain,VER,Red Bull Racing,25,middle,HARD,2,99.492,0.32,17,0.077,15,1.195,False,0.72
2025-04-bahrain,VER,Red Bull Racing,26,middle,HARD,2,102.488,3.285,20,1.235,16,4.195,False,0.72
2025-04-bahrain,VER,Red Bull Racing,27,middle,MEDIUM,3,120.045,20.736,20,8.114,1,21.681,False,0.72
2025-04-bahrain,VER,Red Bull Racing,28,middle,MEDIUM,3,97.09,-2.221,1,7.267,2,-1.241,False,0.72
2025-04-bahrain,VER,Red Bull Racing,29,middle,MEDIUM,3,96.167,-2.258,1,5.419,3,-1.243,False,0.72
2025-04-bahrain,VER,Red Bull Racing,30,middle,MEDIUM,3,96.694,-1.001,2,-1.827,4,0.049,False,0.72
2025-04-bahrain,VER,Red Bull Racing,31,middle,MEDIUM,3,98.04,-0.004,10,-1.088,5,1.081,False,0.72
2025-04-bahrain,VER,Red Bull Racing,32,middle,MEDIUM,3,124.237,-0.418,9,-0.474,6,0.702,False,0.72
2025-04-bahrain,VER,Red Bull Racing,33,middle,MEDIUM,3,132.451,-0.984,2,-0.469,7,0.171,False,0.72
2025-04-bahrain,VER,Red Bull Racing,34,middle,MEDIUM,3,120.369,4.966,13,1.188,8,6.156,False,0.72
2025-04-bahrain,VER,Red Bull Racing,35,middle,MEDIUM,3,139.15,3.164,13,2.382,9,4.389,False,0.72
2025-04-bahrain,VER,Red Bull Racing,36,middle,MEDIUM,3,98.622,0.062,11,2.731,10,1.323,False,0.72
2025-04-bahrain,VER,Red Bull Racing,37,middle,MEDIUM,3,97.345,-0.334,6,0.964,11,0.961,False,0.72
2025-04-bahrain,VER,Red Bull Racing,38,middle,MEDIUM,3,96.171,-1.68,4,-0.65,12,-0.35,False,0.72
2025-04-bahrain,VER,Red Bull Racing,39,middle,MEDIUM,3,96.67,-1.025,7,-1.013,13,0.34,False,0.72
2025-04-bahrain,VER,Red Bull Racing,40,middle,MEDIUM,3,97.059,-0.333,7,-1.013,14,1.067,False,0.72
2025-04-bahrain,VER,Red Bull Racing,41,middle,MEDIUM,3,96.922,-0.597,7,-0.652,15,0.838,False,0.72
2025-04-bahrain,VER,Red Bull Racing,42,middle,MEDIUM,3,97.163,-0.425,6,-0.452,16,1.045,False,0.72
2025-04-bahrain,VER,Red Bull Racing,43,closing,MEDIUM,3,97.095,-0.547,6,-0.523,17,0.958,False,0.72
2025-04-bahrain,VER,Red Bull Racing,44,closing,MEDIUM,3,97.038,-0.743,6,-0.572,18,0.797,False,0.72
2025-04-bahrain,VER,Red Bull Racing,45,closing,MEDIUM,3,97.385,-0.282,8,-0.524,19,1.293,False,0.72
2025-04-bahrain,VER,Red Bull Racing,46,closing,MEDIUM,3,97.351,-0.309,6,-0.445,20,1.301,False,0.72
2025-04-bahrain,VER,Red Bull Racing,47,closing,MEDIUM,3,97.369,-0.277,7,-0.289,21,1.368,False,0.72
2025-04-bahrain,VER,Red Bull Racing,48,closing,MEDIUM,3,97.484,-0.183,6,-0.256,22,1.497,False,0.72
2025-04-bahrain,VER,Red Bull Racing,49,closing,MEDIUM,3,97.62,-0.177,4,-0.212,23,1.538,False,0.72
2025-04-bahrain,VER,Red Bull Racing,50,closing,MEDIUM,3,97.684,-0.15,7,-0.17,24,1.6,False,0.72
2025-04-bahrain,VER,Red Bull Racing,51,closing,MEDIUM,3,98.075,0.0,10,-0.109,25,1.785,False,0.72
2025-04-bahrain,VER,Red Bull Racing,52,closing,MEDIUM,3,98.065,-0.33,7,-0.16,26,1.49,False,0.72
2025-04-bahrain,VER,Red Bull Racing,53,closing,MEDIUM,3,98.435,0.019,15,-0.104,27,1.874,False,0.72
2025-04-bahrain,VER,Red Bull Racing,54,closing,MEDIUM,3,98.398,-0.098,6,-0.136,28,1.792,False,0.72
2025-04-bahrain,VER,Red Bull Racing,55,closing,MEDIUM,3,98.687,0.13,14,0.017,29,2.055,False,0.72
2025-04-bahrain,VER,Red Bull Racing,56,closing,MEDIUM,3,98.016,-0.573,5,-0.18,30,1.387,False,0.72
2025-04-bahrain,VER,Red Bull Racing,57,closing,MEDIUM,3,97.662,-1.199,2,-0.547,31,0.796,False,0.72
2025-05-jeddah,ALB,Williams,1,opening,MEDIUM,1,137.291,-0.837,9,-0.837,1,-0.802,False,0.72
2025-05-jeddah,ALB,Williams,2,opening,MEDIUM,1,,,,-0.837,2,,False,0.35
2025-05-jeddah,ALB,Williams,3,opening,MEDIUM,1,,,,-0.837,3,,False,0.35
2025-05-jeddah,ALB,Williams,4,opening,MEDIUM,1,97.386,-0.12,9,-0.12,4,0.02,False,0.72
2025-05-jeddah,ALB,Williams,5,opening,MEDIUM,1,95.606,-0.065,8,-0.093,5,0.11,False,0.72
2025-05-jeddah,ALB,Williams,6,opening,MEDIUM,1,95.148,0.017,10,-0.056,6,0.227,False,0.72
2025-05-jeddah,ALB,Williams,7,opening,MEDIUM,1,95.373,0.234,12,0.062,7,0.479,False,0.72
2025-05-jeddah,ALB,Williams,8,opening,MEDIUM,1,95.217,0.105,12,0.118,8,0.385,False,0.72
2025-05-jeddah,ALB,Williams,9,opening,MEDIUM,1,94.921,-0.02,9,0.106,9,0.295,False,0.72
2025-05-jeddah,ALB,Williams,10,opening,MEDIUM,1,94.892,-0.103,9,-0.006,10,0.247,False,0.72
2025-05-jeddah,ALB,Williams,11,middle,MEDIUM,1,95.004,-0.073,9,-0.065,11,0.312,False,0.72
2025-05-jeddah,ALB,Williams,12,middle,MEDIUM,1,94.904,-0.416,7,-0.197,12,0.004,False,0.72
2025-05-jeddah,ALB,Williams,13,middle,MEDIUM,1,94.917,-0.766,6,-0.418,13,-0.311,False,0.72
2025-05-jeddah,ALB,Williams,14,middle,MEDIUM,1,95.407,0.116,10,-0.355,14,0.606,False,0.72
2025-05-jeddah,ALB,Williams,15,middle,MEDIUM,1,95.241,-0.092,8,-0.247,15,0.433,False,0.72
2025-05-jeddah,ALB,Williams,16,middle,MEDIUM,1,95.042,-0.157,8,-0.044,16,0.403,False,0.72
2025-05-jeddah,ALB,Williams,17,middle,MEDIUM,1,95.295,0.008,11,-0.081,17,0.603,False,0.72
2025-05-jeddah,ALB,Williams,18,middle,MEDIUM,1,95.444,0.267,11,0.039,18,0.897,False,0.72
2025-05-jeddah,ALB,Williams,19,middle,MEDIUM,1,95.896,0.201,11,0.159,19,0.866,False,0.72
2025-05-jeddah,ALB,Williams,20,middle,MEDIUM,1,95.854,-0.075,9,0.131,20,0.625,False,0.72
2025-05-jeddah,ALB,Williams,21,middle,MEDIUM,1,96.443,0.599,12,0.242,21,1.334,False,0.72
2025-05-jeddah,ALB,Williams,22,middle,MEDIUM,1,98.088,2.573,16,1.033,22,3.343,False,0.72
2025-05-jeddah,ALB,Williams,23,middle,HARD,2,113.604,18.713,18,7.295,1,19.518,False,0.72
2025-05-jeddah,ALB,Williams,24,middle,HARD,2,94.686,0.019,10,7.102,2,0.859,False,0.72
2025-05-jeddah,ALB,Williams,25,middle,HARD,2,94.623,0.266,10,6.333,3,1.141,False,0.72
2025-05-jeddah,ALB,Williams,26,middle,HARD,2,94.46,-0.034,9,0.084,4,0.876,False,0.72
2025-05-jeddah,ALB,Williams,27,middle,HARD,2,94.067,-0.389,8,-0.053,5,0.556,False,0.72
2025-05-jeddah,ALB,Williams,28,middle,HARD,2,94.532,-0.063,9,-0.162,6,0.917,False,0.72
2025-05-jeddah,ALB,Williams,29,middle,HARD,2,94.231,-0.163,8,-0.205,7,0.852,False,0.72
2025-05-jeddah,ALB,Williams,30,middle,HARD,2,94.185,-0.548,6,-0.258,8,0.502,False,0.72
2025-05-jeddah,ALB,Williams,31,middle,HARD,2,93.923,-0.576,6,-0.429,9,0.509,False,0.72
2025-05-jeddah,ALB,Williams,32,middle,HARD,2,93.781,-0.468,8,-0.531,10,0.652,False,0.72
2025-05-jeddah,ALB,Williams,33,middle,HARD,2,93.93,-0.134,9,-0.393,11,1.021,False,0.72
2025-05-jeddah,ALB,Williams,34,middle,HARD,2,93.79,-0.132,7,-0.245,12,1.058,False,0.72
2025-05-jeddah,ALB,Williams,35,middle,HARD,2,93.819,-0.044,9,-0.104,13,1.181,False,0.72
2025-05-jeddah,ALB,Williams,36,middle,HARD,2,93.738,-0.01,9,-0.062,14,1.25,False,0.72
2025-05-jeddah,ALB,Williams,37,middle,HARD,2,94.178,0.382,12,0.109,15,1.677,False,0.72
2025-05-jeddah,ALB,Williams,38,closing,HARD,2,93.918,0.201,11,0.191,16,1.531,False,0.72
2025-05-jeddah,ALB,Williams,39,closing,HARD,2,94.118,0.587,14,0.39,17,1.952,False,0.72
2025-05-jeddah,ALB,Williams,40,closing,HARD,2,94.089,0.474,13,0.42,18,1.874,False,0.72
2025-05-jeddah,ALB,Williams,41,closing,HARD,2,93.901,0.062,10,0.374,19,1.497,False,0.72
2025-05-jeddah,ALB,Williams,42,closing,HARD,2,93.854,0.05,10,0.195,20,1.52,False,0.72
2025-05-jeddah,ALB,Williams,43,closing,HARD,2,93.952,0.4,14,0.171,21,1.905,False,0.72
2025-05-jeddah,ALB,Williams,44,closing,HARD,2,93.865,0.313,15,0.254,22,1.853,False,0.72
2025-05-jeddah,ALB,Williams,45,closing,HARD,2,93.654,0.154,11,0.289,23,1.729,False,0.72
2025-05-jeddah,ALB,Williams,46,closing,HARD,2,93.592,0.044,11,0.17,24,1.654,False,0.72
2025-05-jeddah,ALB,Williams,47,closing,HARD,2,93.477,0.123,11,0.107,25,1.768,False,0.72
2025-05-jeddah,ALB,Williams,48,closing,HARD,2,93.728,0.387,13,0.185,26,2.067,False,0.72
2025-05-jeddah,ALB,Williams,49,closing,HARD,2,93.763,0.472,13,0.328,27,2.187,False,0.72
2025-05-jeddah,ALB,Williams,50,closing,HARD,2,93.653,0.523,11,0.461,28,2.273,False,0.72
2025-05-jeddah,ALO,Aston Martin,1,opening,MEDIUM,1,138.128,0.0,10,0,2,0.035,False,0.72
2025-05-jeddah,ALO,Aston Martin,2,opening,MEDIUM,1,,,,0,3,,False,0.35
2025-05-jeddah,ALO,Aston Martin,3,opening,MEDIUM,1,,,,0,4,,False,0.35
2025-05-jeddah,ALO,Aston Martin,4,opening,MEDIUM,1,98.215,0.709,17,0.709,5,0.849,False,0.72
2025-05-jeddah,ALO,Aston Martin,5,opening,MEDIUM,1,96.176,0.505,11,0.607,6,0.68,False,0.72
2025-05-jeddah,ALO,Aston Martin,6,opening,MEDIUM,1,95.37,0.239,11,0.484,7,0.449,False,0.72
2025-05-jeddah,ALO,Aston Martin,7,opening,MEDIUM,1,95.152,0.013,10,0.252,8,0.258,False,0.72
2025-05-jeddah,ALO,Aston Martin,8,opening,MEDIUM,1,95.182,0.07,11,0.107,9,0.35,False,0.72
2025-05-jeddah,ALO,Aston Martin,9,opening,MEDIUM,1,95.308,0.367,11,0.15,10,0.682,False,0.72
2025-05-jeddah,ALO,Aston Martin,10,opening,MEDIUM,1,95.098,0.103,10,0.18,11,0.453,False,0.72
2025-05-jeddah,ALO,Aston Martin,11,middle,MEDIUM,1,95.739,0.662,15,0.377,12,1.047,False,0.72
2025-05-jeddah,ALO,Aston Martin,12,middle,MEDIUM,1,95.792,0.472,14,0.412,13,0.892,False,0.72
2025-05-jeddah,ALO,Aston Martin,13,middle,MEDIUM,1,95.896,0.213,14,0.449,14,0.668,False,0.72
2025-05-jeddah,ALO,Aston Martin,14,middle,MEDIUM,1,96.232,0.941,17,0.542,15,1.431,False,0.72
2025-05-jeddah,ALO,Aston Martin,15,middle,MEDIUM,1,96.272,0.939,14,0.698,16,1.464,False,0.72
2025-05-jeddah,ALO,Aston Martin,16,middle,MEDIUM,1,95.497,0.297,11,0.726,17,0.857,False,0.72
2025-05-jeddah,ALO,Aston Martin,17,middle,MEDIUM,1,95.284,-0.003,9,0.411,18,0.592,False,0.72
2025-05-jeddah,ALO,Aston Martin,18,middle,MEDIUM,1,95.8,0.623,13,0.306,19,1.253,False,0.72
2025-05-jeddah,ALO,Aston Martin,19,middle,MEDIUM,1,98.587,2.892,16,1.171,20,3.557,False,0.72
2025-05-jeddah,ALO,Aston Martin,20,middle,HARD,2,112.48,16.551,18,6.689,2,17.251,False,0.72
2025-05-jeddah,ALO,Aston Martin,21,middle,HARD,2,94.448,-1.396,6,6.016,3,-0.661,False,0.72
2025-05-jeddah,ALO,Aston Martin,22,middle,HARD,2,94.676,-0.838,7,4.772,4,-0.068,False,0.72
2025-05-jeddah,ALO,Aston Martin,23,middle,HARD,2,94.909,0.018,10,-0.739,5,0.823,False,0.72
2025-05-jeddah,ALO,Aston Martin,24,middle,HARD,2,94.831,0.164,11,-0.219,6,1.004,False,0.72
2025-05-jeddah,ALO,Aston Martin,25,middle,HARD,2,97.031,2.674,17,0.952,7,3.549,False,0.72
2025-05-jeddah,ALO,Aston Martin,26,middle,HARD,2,94.528,0.034,10,0.957,8,0.944,False,0.72
2025-05-jeddah,ALO,Aston Martin,27,middle,HARD,2,94.778,0.322,10,1.01,9,1.267,False,0.72
2025-05-jeddah,ALO,Aston Martin,28,middle,HARD,2,95.114,0.519,12,0.292,10,1.499,False,0.72
2025-05-jeddah,ALO,Aston Martin,29,middle,HARD,2,94.39,-0.004,9,0.279,11,1.011,False,0.72
2025-05-jeddah,ALO,Aston Martin,30,middle,HARD,2,94.741,0.008,10,0.174,12,1.058,False,0.72
2025-05-jeddah,ALO,Aston Martin,31,middle,HARD,2,94.898,0.398,11,0.134,13,1.483,False,0.72
2025-05-jeddah,ALO,Aston Martin,32,middle,HARD,2,94.614,0.365,10,0.257,14,1.485,False,0.72
2025-05-jeddah,ALO,Aston Martin,33,middle,HARD,2,94.256,0.192,11,0.319,15,1.347,False,0.72
2025-05-jeddah,ALO,Aston Martin,34,middle,HARD,2,94.461,0.538,11,0.365,16,1.728,False,0.72
2025-05-jeddah,ALO,Aston Martin,35,middle,HARD,2,94.438,0.575,13,0.435,17,1.8,False,0.72
2025-05-jeddah,ALO,Aston Martin,36,middle,HARD,2,94.177,0.43,13,0.514,18,1.69,False,0.72
2025-05-jeddah,ALO,Aston Martin,37,middle,HARD,2,94.508,0.712,16,0.572,19,2.007,False,0.72
2025-05-jeddah,ALO,Aston Martin,38,closing,HARD,2,94.094,0.377,12,0.506,20,1.707,False,0.72
2025-05-jeddah,ALO,Aston Martin,39,closing,HARD,2,93.896,0.365,12,0.485,21,1.73,False,0.72
2025-05-jeddah,ALO,Aston Martin,40,closing,HARD,2,94.436,0.821,14,0.521,22,2.221,False,0.72
2025-05-jeddah,ALO,Aston Martin,41,closing,HARD,2,94.244,0.405,13,0.53,23,1.84,False,0.72
2025-05-jeddah,ALO,Aston Martin,42,closing,HARD,2,94.252,0.448,15,0.558,24,1.918,False,0.72
2025-05-jeddah,ALO,Aston Martin,43,closing,HARD,2,93.833,0.281,12,0.378,25,1.786,False,0.72
2025-05-jeddah,ALO,Aston Martin,44,closing,HARD,2,93.496,-0.056,9,0.224,26,1.484,False,0.72
2025-05-jeddah,ALO,Aston Martin,45,closing,HARD,2,93.594,0.094,10,0.106,27,1.669,False,0.72
2025-05-jeddah,ALO,Aston Martin,46,closing,HARD,2,93.363,-0.184,8,-0.049,28,1.426,False,0.72
2025-05-jeddah,ALO,Aston Martin,47,closing,HARD,2,93.068,-0.286,7,-0.126,29,1.359,False,0.72
2025-05-jeddah,ALO,Aston Martin,48,closing,HARD,2,93.178,-0.163,8,-0.211,30,1.517,False,0.72
2025-05-jeddah,ALO,Aston Martin,49,closing,HARD,2,93.009,-0.282,6,-0.244,31,1.433,False,0.72
2025-05-jeddah,ALO,Aston Martin,50,closing,HARD,2,93.021,-0.109,7,-0.184,32,1.641,False,0.72
2025-05-jeddah,ANT,Mercedes,1,opening,MEDIUM,1,129.232,-8.896,5,-8.896,1,-8.861,False,0.72
2025-05-jeddah,ANT,Mercedes,2,opening,MEDIUM,1,,,,-8.896,2,,False,0.35
2025-05-jeddah,ANT,Mercedes,3,opening,MEDIUM,1,,,,-8.896,3,,False,0.35
2025-05-jeddah,ANT,Mercedes,4,opening,MEDIUM,1,96.284,-1.222,5,-1.222,4,-1.082,False,0.72
2025-05-jeddah,ANT,Mercedes,5,opening,MEDIUM,1,94.482,-1.189,5,-1.205,5,-1.014,False,0.72
2025-05-jeddah,ANT,Mercedes,6,opening,MEDIUM,1,94.386,-0.745,4,-1.052,6,-0.535,False,0.72
2025-05-jeddah,ANT,Mercedes,7,opening,MEDIUM,1,94.402,-0.737,6,-0.89,7,-0.492,False,0.72
2025-05-jeddah,ANT,Mercedes,8,opening,MEDIUM,1,94.598,-0.514,7,-0.666,8,-0.234,False,0.72
2025-05-jeddah,ANT,Mercedes,9,opening,MEDIUM,1,94.567,-0.375,7,-0.542,9,-0.06,False,0.72
2025-05-jeddah,ANT,Mercedes,10,opening,MEDIUM,1,94.534,-0.461,6,-0.45,10,-0.111,False,0.72
2025-05-jeddah,ANT,Mercedes,11,middle,MEDIUM,1,94.593,-0.484,7,-0.44,11,-0.099,False,0.72
2025-05-jeddah,ANT,Mercedes,12,middle,MEDIUM,1,94.433,-0.887,6,-0.61,12,-0.467,False,0.72
2025-05-jeddah,ANT,Mercedes,13,middle,MEDIUM,1,94.757,-0.925,5,-0.765,13,-0.47,False,0.72
2025-05-jeddah,ANT,Mercedes,14,middle,MEDIUM,1,94.751,-0.54,5,-0.784,14,-0.05,False,0.72
2025-05-jeddah,ANT,Mercedes,15,middle,MEDIUM,1,94.858,-0.475,6,-0.647,15,0.05,False,0.72
2025-05-jeddah,ANT,Mercedes,16,middle,MEDIUM,1,94.688,-0.511,6,-0.509,16,0.049,False,0.72
2025-05-jeddah,ANT,Mercedes,17,middle,MEDIUM,1,94.972,-0.315,7,-0.434,17,0.28,False,0.72
2025-05-jeddah,ANT,Mercedes,18,middle,MEDIUM,1,95.151,-0.026,8,-0.284,18,0.604,False,0.72
2025-05-jeddah,ANT,Mercedes,19,middle,MEDIUM,1,98.932,3.237,17,0.965,19,3.902,False,0.72
2025-05-jeddah,ANT,Mercedes,20,middle,HARD,2,111.876,15.947,17,6.386,1,16.647,False,0.72
2025-05-jeddah,ANT,Mercedes,21,middle,HARD,2,93.583,-2.261,1,5.641,2,-1.526,False,0.72
2025-05-jeddah,ANT,Mercedes,22,middle,HARD,2,93.738,-1.776,4,3.97,3,-1.006,False,0.72
2025-05-jeddah,ANT,Mercedes,23,middle,HARD,2,93.769,-1.122,4,-1.72,4,-0.317,False,0.72
2025-05-jeddah,ANT,Mercedes,24,middle,HARD,2,93.728,-0.939,5,-1.279,5,-0.099,False,0.72
2025-05-jeddah,ANT,Mercedes,25,middle,HARD,2,93.78,-0.578,6,-0.88,6,0.297,False,0.72
2025-05-jeddah,ANT,Mercedes,26,middle,HARD,2,94.021,-0.473,7,-0.663,7,0.437,False,0.72
2025-05-jeddah,ANT,Mercedes,27,middle,HARD,2,93.792,-0.664,7,-0.572,8,0.281,False,0.72
2025-05-jeddah,ANT,Mercedes,28,middle,HARD,2,93.833,-0.762,7,-0.633,9,0.218,False,0.72
2025-05-jeddah,ANT,Mercedes,29,middle,HARD,2,93.775,-0.619,5,-0.682,10,0.396,False,0.72
2025-05-jeddah,ANT,Mercedes,30,middle,HARD,2,94.35,-0.383,8,-0.588,11,0.667,False,0.72
2025-05-jeddah,ANT,Mercedes,31,middle,HARD,2,93.996,-0.504,7,-0.502,12,0.581,False,0.72
2025-05-jeddah,ANT,Mercedes,32,middle,HARD,2,93.884,-0.365,9,-0.417,13,0.755,False,0.72
2025-05-jeddah,ANT,Mercedes,33,middle,HARD,2,93.709,-0.355,8,-0.408,14,0.8,False,0.72
2025-05-jeddah,ANT,Mercedes,34,middle,HARD,2,93.797,-0.126,8,-0.282,15,1.064,False,0.72
2025-05-jeddah,ANT,Mercedes,35,middle,HARD,2,93.812,-0.052,8,-0.177,16,1.173,False,0.72
2025-05-jeddah,ANT,Mercedes,36,middle,HARD,2,93.58,-0.168,8,-0.115,17,1.092,False,0.72
2025-05-jeddah,ANT,Mercedes,37,middle,HARD,2,93.664,-0.132,9,-0.117,18,1.163,False,0.72
2025-05-jeddah,ANT,Mercedes,38,closing,HARD,2,93.672,-0.045,9,-0.115,19,1.285,False,0.72
2025-05-jeddah,ANT,Mercedes,39,closing,HARD,2,93.44,-0.091,8,-0.089,20,1.274,False,0.72
2025-05-jeddah,ANT,Mercedes,40,closing,HARD,2,93.485,-0.13,7,-0.089,21,1.27,False,0.72
2025-05-jeddah,ANT,Mercedes,41,closing,HARD,2,93.315,-0.524,6,-0.249,22,0.911,False,0.72
