race_analysis_id,driver,team,lap_number,phase,position,lap_time_s,normalized_pace_delta_s,traffic_proxy_label,dirty_air_proxy_s,drs_window_proxy,confidence,evidence_type,note
2026-01-albert_park,BEA,Haas F1 Team,15,middle,7,84.562,-0.262,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,16,middle,7,84.563,-0.397,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,17,middle,7,84.807,-0.317,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-01-albert_park,BEA,Haas F1 Team,18,middle,8,107.604,4.18,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-01-albert_park,BEA,Haas F1 Team,19,middle,8,116.677,3.652,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-01-albert_park,BEA,Haas F1 Team,20,middle,8,85.186,-0.946,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-01-albert_park,BEA,Haas F1 Team,21,middle,8,84.203,-0.718,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-01-albert_park,BEA,Haas F1 Team,22,middle,8,84.02,-0.408,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-01-albert_park,BEA,Haas F1 Team,23,middle,8,84.968,0.318,uncertain,0.068,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,24,middle,8,84.692,0.0,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,25,middle,8,84.058,-0.482,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,26,middle,8,84.155,-0.541,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,27,middle,8,84.284,-0.251,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,28,middle,8,84.216,-0.521,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,29,middle,8,85.315,0.219,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,30,middle,8,84.509,0.0,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,31,middle,8,84.627,-0.249,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,32,middle,8,85.006,0.0,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-01-albert_park,BEA,Haas F1 Team,33,middle,8,90.647,0.0,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-01-albert_park,BEA,Haas F1 Team,34,middle,8,92.31,-0.844,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-01-albert_park,BEA,Haas F1 Team,35,middle,7,84.914,0.358,uncertain,0.108,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,36,middle,7,84.598,0.0,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,37,middle,7,84.5,-0.023,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,38,middle,8,85.093,0.0,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,39,middle,8,84.756,-0.074,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,40,middle,7,86.988,1.555,traffic likely,1.305,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,41,middle,7,85.049,0.0,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,42,middle,7,84.503,-0.355,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,43,middle,7,84.549,0.0,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,44,closing,7,84.612,0.27,uncertain,0.02,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,45,closing,7,84.13,-0.09,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,46,closing,7,84.55,0.264,uncertain,0.014,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,47,closing,7,84.76,0.392,uncertain,0.142,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,48,closing,7,84.404,0.091,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,49,closing,7,84.281,0.354,uncertain,0.104,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,50,closing,7,84.467,0.65,uncertain,0.4,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,51,closing,7,84.233,-0.07,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,52,closing,7,84.264,-0.047,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,53,closing,7,84.615,-0.091,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,54,closing,7,84.61,0.217,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,55,closing,7,84.5,0.294,uncertain,0.044,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,56,closing,7,86.439,1.953,traffic likely,1.703,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-01-albert_park,BEA,Haas F1 Team,57,closing,7,86.649,2.076,traffic likely,1.826,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-01-albert_park,BOR,Audi,1,opening,11,98.755,0.242,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,2,opening,11,87.538,0.206,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,3,opening,10,86.324,-0.391,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,4,opening,10,86.032,-0.097,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,5,opening,10,86.327,-0.24,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,6,opening,12,87.463,1.484,traffic likely,1.234,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-01-albert_park,BOR,Audi,7,opening,12,85.785,0.37,uncertain,0.12,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,8,opening,12,85.47,0.018,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,9,opening,12,85.224,-0.459,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,10,opening,12,85.561,-0.089,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,11,opening,8,91.862,-6.013,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-01-albert_park,BOR,Audi,12,middle,8,114.364,-3.095,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-01-albert_park,BOR,Audi,13,middle,8,114.445,2.162,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-01-albert_park,BOR,Audi,14,middle,8,85.958,-0.705,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-01-albert_park,BOR,Audi,15,middle,8,84.819,-0.005,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,16,middle,8,84.98,0.02,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,17,middle,8,85.061,-0.062,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-01-albert_park,BOR,Audi,18,middle,9,110.359,6.935,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-01-albert_park,BOR,Audi,19,middle,11,115.679,2.654,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-01-albert_park,BOR,Audi,20,middle,9,85.201,-0.931,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-01-albert_park,BOR,Audi,21,middle,9,85.044,0.123,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-01-albert_park,BOR,Audi,22,middle,9,84.428,0.0,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-01-albert_park,BOR,Audi,23,middle,9,84.335,-0.315,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,24,middle,9,84.327,-0.365,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,25,middle,9,84.37,-0.17,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,26,middle,9,84.533,-0.163,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,27,middle,9,84.535,0.0,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,28,middle,9,84.44,-0.297,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,29,middle,9,84.694,-0.402,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,30,middle,9,84.364,-0.145,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,31,middle,9,84.153,-0.723,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,32,middle,9,83.978,-1.028,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-01-albert_park,BOR,Audi,33,middle,11,104.235,13.588,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-01-albert_park,BOR,Audi,34,middle,11,93.286,0.132,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-01-albert_park,BOR,Audi,35,middle,11,83.954,-0.602,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-01-albert_park,BOR,Audi,36,middle,11,83.655,-0.943,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-01-albert_park,BOR,Audi,37,middle,11,83.732,-0.791,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,38,middle,11,85.119,0.026,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,39,middle,10,84.83,0.0,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,40,middle,9,84.696,-0.737,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,41,middle,9,84.47,-0.579,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,42,middle,9,83.803,-1.055,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,43,middle,9,83.643,-0.906,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,44,closing,9,83.736,-0.605,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,45,closing,9,83.257,-0.963,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,46,closing,9,83.346,-0.94,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,47,closing,9,83.976,-0.392,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,48,closing,9,85.008,0.695,uncertain,0.445,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,49,closing,9,84.889,0.962,traffic likely,0.712,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-01-albert_park,BOR,Audi,50,closing,9,84.324,0.507,uncertain,0.257,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,51,closing,9,85.635,1.332,traffic likely,1.082,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-01-albert_park,BOR,Audi,52,closing,9,84.359,0.047,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,53,closing,9,86.063,1.357,traffic likely,1.107,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-01-albert_park,BOR,Audi,54,closing,9,84.548,0.155,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,55,closing,9,85.268,1.062,traffic likely,0.812,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-01-albert_park,BOR,Audi,56,closing,9,84.515,0.029,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOR,Audi,57,closing,9,84.821,0.248,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-01-albert_park,BOT,Cadillac,1,opening,15,100.85,2.337,traffic likely,2.087,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-01-albert_park,BOT,Cadillac,2,opening,18,90.152,2.82,traffic likely,2.57,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-01-albert_park,BOT,Cadillac,3,opening,19,89.219,2.504,traffic likely,2.254,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-01-albert_park,BOT,Cadillac,4,opening,19,88.057,1.928,traffic likely,1.678,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
