session_id,segment_id,driver_a,driver_b,entry_speed_delta_kph,terminal_speed_delta_kph,acceleration_delta,drs_active_delta_pct,clipping_proxy_delta,confidence,favorable_driver
2026_09_S_British Grand Prix,british-grand-prix_straight_01,HAM,HUL,-2.0,-14.0,-0.1,0.0,0.4,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_01,HAM,LAW,-16.5,-15.0,0.0125,0.0,0.1333,0.55,LAW
2026_09_S_British Grand Prix,british-grand-prix_straight_01,HAM,LEC,-3.5,-5.0,-0.0125,0.0,0.5333,0.55,LEC
2026_09_S_British Grand Prix,british-grand-prix_straight_01,HAM,LIN,-12.5,-21.5,-0.075,0.0,0.7333,0.55,LIN
2026_09_S_British Grand Prix,british-grand-prix_straight_01,HAM,NOR,-7.333,-7.833,-0.0042,0.0,0.1333,0.55,NOR
2026_09_S_British Grand Prix,british-grand-prix_straight_01,HAM,OCO,-1.5,-14.5,-0.1083,0.0,0.7333,0.55,OCO
2026_09_S_British Grand Prix,british-grand-prix_straight_01,HAM,PER,-3.5,-17.0,-0.1125,0.0,0.4,0.55,PER
2026_09_S_British Grand Prix,british-grand-prix_straight_01,HAM,PIA,-4.333,-20.833,-0.1375,0.0,0.2666,0.55,PIA
2026_09_S_British Grand Prix,british-grand-prix_straight_01,HAM,RUS,1.5,-8.0,-0.0792,0.0,0.4,0.55,RUS
2026_09_S_British Grand Prix,british-grand-prix_straight_01,HAM,SAI,0.0,-14.0,-0.1167,0.0,0.7333,0.55,SAI
2026_09_S_British Grand Prix,british-grand-prix_straight_01,HAM,STR,4.5,8.5,0.0333,0.0,-0.1334,0.55,HAM
2026_09_S_British Grand Prix,british-grand-prix_straight_01,HAM,VER,-11.0,-21.5,-0.0875,0.0,0.4,0.55,VER
2026_09_S_British Grand Prix,british-grand-prix_straight_02,HAM,HUL,-13.667,-8.667,0.0,0.0,-0.2667,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_02,HAM,LAW,-15.167,-7.667,0.0,0.0,-0.1334,0.55,LAW
2026_09_S_British Grand Prix,british-grand-prix_straight_02,HAM,LEC,-2.667,-2.334,0.0,0.0,-0.1334,0.55,LEC
2026_09_S_British Grand Prix,british-grand-prix_straight_02,HAM,LIN,-23.667,-4.167,0.0,0.0,-0.4,0.55,LIN
2026_09_S_British Grand Prix,british-grand-prix_straight_02,HAM,NOR,-6.167,-2.667,0.0,0.0,-0.5334,0.55,NOR
2026_09_S_British Grand Prix,british-grand-prix_straight_02,HAM,OCO,-5.167,-3.667,0.0,0.0,-0.5334,0.55,OCO
2026_09_S_British Grand Prix,british-grand-prix_straight_02,HAM,PER,-17.667,-1.167,0.0,0.0,-0.4,0.55,PER
2026_09_S_British Grand Prix,british-grand-prix_straight_02,HAM,PIA,-22.167,-13.167,0.0,0.0,0.0,0.55,PIA
2026_09_S_British Grand Prix,british-grand-prix_straight_02,HAM,RUS,-6.667,-5.0,0.0,0.0,-0.4,0.55,RUS
2026_09_S_British Grand Prix,british-grand-prix_straight_02,HAM,SAI,-18.167,-7.167,0.0,0.0,-0.4,0.55,SAI
2026_09_S_British Grand Prix,british-grand-prix_straight_02,HAM,STR,8.833,7.333,0.0,0.0,0.3333,0.55,HAM
2026_09_S_British Grand Prix,british-grand-prix_straight_02,HAM,VER,-21.167,-11.167,0.0,0.0,-0.4,0.55,VER
2026_09_S_British Grand Prix,british-grand-prix_straight_06,HAM,HUL,5.0,11.667,0.0555,0.0,0.5667,0.55,HAM
2026_09_S_British Grand Prix,british-grand-prix_straight_06,HAM,LAW,0.0,9.5,0.0791,0.0,0.1334,0.55,HAM
2026_09_S_British Grand Prix,british-grand-prix_straight_06,HAM,LEC,-1.0,7.0,0.0666,0.0,0.0,0.55,HAM
2026_09_S_British Grand Prix,british-grand-prix_straight_06,HAM,LIN,4.5,8.0,0.0291,0.0,0.0,0.55,HAM
2026_09_S_British Grand Prix,british-grand-prix_straight_06,HAM,NOR,-7.0,4.0,0.0916,0.0,0.1334,0.55,HAM
2026_09_S_British Grand Prix,british-grand-prix_straight_06,HAM,OCO,9.5,15.5,0.05,0.0,0.1334,0.55,HAM
2026_09_S_British Grand Prix,british-grand-prix_straight_06,HAM,PER,3.333,10.333,0.0583,0.0,0.0,0.55,HAM
2026_09_S_British Grand Prix,british-grand-prix_straight_06,HAM,PIA,-4.5,1.0,0.0458,0.0,0.0,0.55,HAM
2026_09_S_British Grand Prix,british-grand-prix_straight_06,HAM,RUS,-8.0,-11.0,-0.025,0.0,0.0,0.55,RUS
2026_09_S_British Grand Prix,british-grand-prix_straight_06,HAM,SAI,-14.5,-19.0,-0.0375,0.0,0.5334,0.55,SAI
2026_09_S_British Grand Prix,british-grand-prix_straight_06,HAM,STR,2.5,12.0,0.0791,0.0,0.0,0.55,HAM
2026_09_S_British Grand Prix,british-grand-prix_straight_06,HAM,VER,-4.5,-1.0,0.0291,0.0,0.1334,0.55,VER
2026_09_S_British Grand Prix,british-grand-prix_straight_10,HAM,HUL,13.167,9.167,-0.0333,0.0,-0.4,0.55,HAM
2026_09_S_British Grand Prix,british-grand-prix_straight_10,HAM,LAW,7.667,12.167,0.0375,0.0,-0.5334,0.55,HAM
2026_09_S_British Grand Prix,british-grand-prix_straight_10,HAM,LEC,-2.333,-4.833,-0.0208,0.0,-0.4,0.55,LEC
2026_09_S_British Grand Prix,british-grand-prix_straight_10,HAM,LIN,7.0,8.667,0.0139,0.0,-0.5334,0.55,HAM
2026_09_S_British Grand Prix,british-grand-prix_straight_10,HAM,NOR,-0.833,3.167,0.0333,0.0,0.0,0.55,HAM
2026_09_S_British Grand Prix,british-grand-prix_straight_10,HAM,OCO,-0.333,1.667,0.0167,0.0,-0.2667,0.55,HAM
2026_09_S_British Grand Prix,british-grand-prix_straight_10,HAM,PER,-0.833,-0.333,0.0042,0.0,-0.2667,0.55,PER
2026_09_S_British Grand Prix,british-grand-prix_straight_10,HAM,PIA,-6.333,-8.333,-0.0167,0.0,-0.5334,0.55,PIA
2026_09_S_British Grand Prix,british-grand-prix_straight_10,HAM,RUS,4.167,5.167,0.0083,0.0,-0.4,0.55,HAM
2026_09_S_British Grand Prix,british-grand-prix_straight_10,HAM,SAI,-1.333,-2.333,-0.0083,0.0,-0.4,0.55,SAI
2026_09_S_British Grand Prix,british-grand-prix_straight_10,HAM,STR,16.334,18.0,0.0139,0.0,-0.4667,0.55,HAM
2026_09_S_British Grand Prix,british-grand-prix_straight_10,HAM,VER,0.667,-1.333,-0.0167,0.0,-0.1334,0.55,VER
2026_09_S_British Grand Prix,british-grand-prix_straight_12,HAM,HUL,10.333,9.333,-0.0083,0.0,0.0,0.55,HAM
2026_09_S_British Grand Prix,british-grand-prix_straight_12,HAM,LAW,7.0,4.5,-0.0208,0.0,0.0,0.55,HAM
2026_09_S_British Grand Prix,british-grand-prix_straight_12,HAM,LEC,-3.0,-5.5,-0.0208,0.0,-0.2667,0.55,LEC
2026_09_S_British Grand Prix,british-grand-prix_straight_12,HAM,LIN,11.5,0.5,-0.0917,0.0,0.1333,0.55,HAM
2026_09_S_British Grand Prix,british-grand-prix_straight_12,HAM,NOR,0.0,1.5,0.0125,0.0,0.0,0.55,HAM
2026_09_S_British Grand Prix,british-grand-prix_straight_12,HAM,OCO,14.5,6.5,-0.0667,0.0,-0.2667,0.55,HAM
2026_09_S_British Grand Prix,british-grand-prix_straight_12,HAM,PER,14.5,6.0,-0.0708,0.0,0.2667,0.55,HAM
2026_09_S_British Grand Prix,british-grand-prix_straight_12,HAM,PIA,6.0,1.5,-0.0375,0.0,-0.1333,0.55,HAM
2026_09_S_British Grand Prix,british-grand-prix_straight_12,HAM,RUS,-6.5,-12.0,-0.0458,0.0,-0.4,0.55,RUS
2026_09_S_British Grand Prix,british-grand-prix_straight_12,HAM,SAI,9.333,4.333,-0.0417,0.0,-0.1,0.55,HAM
2026_09_S_British Grand Prix,british-grand-prix_straight_12,HAM,STR,14.0,22.0,0.05,0.0,-0.1333,0.55,HAM
2026_09_S_British Grand Prix,british-grand-prix_straight_12,HAM,VER,6.0,1.0,-0.0417,0.0,-0.1333,0.55,HAM
2026_09_S_British Grand Prix,british-grand-prix_straight_16,HAM,HUL,-21.0,-31.0,-0.0833,0.0,0.4,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_16,HAM,LAW,-10.0,-23.0,-0.1083,0.0,0.2667,0.55,LAW
2026_09_S_British Grand Prix,british-grand-prix_straight_16,HAM,LEC,-9.5,-19.0,-0.0792,0.0,0.1333,0.55,LEC
2026_09_S_British Grand Prix,british-grand-prix_straight_16,HAM,LIN,3.0,0.0,-0.025,0.0,0.1333,0.55,HAM
2026_09_S_British Grand Prix,british-grand-prix_straight_16,HAM,NOR,-2.333,-10.333,-0.0667,0.0,0.1,0.55,NOR
2026_09_S_British Grand Prix,british-grand-prix_straight_16,HAM,OCO,1.0,-1.0,-0.0167,0.0,0.2667,0.55,OCO
2026_09_S_British Grand Prix,british-grand-prix_straight_16,HAM,PER,-2.0,-4.0,-0.0167,0.0,0.0,0.55,PER
2026_09_S_British Grand Prix,british-grand-prix_straight_16,HAM,PIA,-9.0,-23.5,-0.1208,0.0,0.5333,0.55,PIA
2026_09_S_British Grand Prix,british-grand-prix_straight_16,HAM,RUS,-3.0,-9.0,-0.05,0.0,0.1,0.55,RUS
2026_09_S_British Grand Prix,british-grand-prix_straight_16,HAM,SAI,-19.0,-34.0,-0.125,0.0,0.5333,0.55,SAI
2026_09_S_British Grand Prix,british-grand-prix_straight_16,HAM,STR,-7.0,-19.0,-0.1,0.0,0.2667,0.55,STR
2026_09_S_British Grand Prix,british-grand-prix_straight_16,HAM,VER,2.0,-2.5,-0.0375,0.0,0.2667,0.55,VER
2026_09_S_British Grand Prix,british-grand-prix_straight_17,HAM,HUL,-31.5,-11.0,0.0,0.0,0.0,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_17,HAM,LAW,-23.667,-8.833,0.0,0.0,0.0,0.55,LAW
2026_09_S_British Grand Prix,british-grand-prix_straight_17,HAM,LEC,-18.5,-36.5,0.0,0.0,0.0,0.55,LEC
2026_09_S_British Grand Prix,british-grand-prix_straight_17,HAM,LIN,-1.0,-14.5,0.0,0.0,0.0,0.55,LIN
2026_09_S_British Grand Prix,british-grand-prix_straight_17,HAM,NOR,-8.5,-10.5,0.0,0.0,0.0,0.55,NOR
2026_09_S_British Grand Prix,british-grand-prix_straight_17,HAM,OCO,-0.5,1.0,0.0,0.0,0.0,0.55,HAM
2026_09_S_British Grand Prix,british-grand-prix_straight_17,HAM,PER,-3.333,-9.833,0.0,0.0,0.0,0.55,PER
2026_09_S_British Grand Prix,british-grand-prix_straight_17,HAM,PIA,-25.667,-20.5,0.0,0.0,0.0,0.55,PIA
2026_09_S_British Grand Prix,british-grand-prix_straight_17,HAM,RUS,-9.0,-23.5,0.0,0.0,0.0,0.55,RUS
2026_09_S_British Grand Prix,british-grand-prix_straight_17,HAM,SAI,-36.5,19.0,0.0,0.0,0.0,0.55,HAM
2026_09_S_British Grand Prix,british-grand-prix_straight_17,HAM,STR,-20.0,17.0,0.0,0.0,0.0,0.55,HAM
2026_09_S_British Grand Prix,british-grand-prix_straight_17,HAM,VER,-3.5,-4.0,0.0,0.0,0.0,0.55,VER
2026_09_S_British Grand Prix,british-grand-prix_straight_01,HUL,LAW,-14.5,-1.0,0.1125,0.0,-0.2667,0.55,LAW
2026_09_S_British Grand Prix,british-grand-prix_straight_01,HUL,LEC,-1.5,9.0,0.0875,0.0,0.1333,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_01,HUL,LIN,-10.5,-7.5,0.025,0.0,0.3333,0.55,LIN
2026_09_S_British Grand Prix,british-grand-prix_straight_01,HUL,NOR,-5.333,6.167,0.0958,0.0,-0.2667,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_01,HUL,OCO,0.5,-0.5,-0.0083,0.0,0.3333,0.55,OCO
2026_09_S_British Grand Prix,british-grand-prix_straight_01,HUL,PER,-1.5,-3.0,-0.0125,0.0,0.0,0.55,PER
2026_09_S_British Grand Prix,british-grand-prix_straight_01,HUL,PIA,-2.333,-6.833,-0.0375,0.0,-0.1334,0.55,PIA
2026_09_S_British Grand Prix,british-grand-prix_straight_01,HUL,RUS,3.5,6.0,0.0208,0.0,0.0,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_01,HUL,SAI,2.0,0.0,-0.0167,0.0,0.3333,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_01,HUL,STR,6.5,22.5,0.1333,0.0,-0.5334,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_01,HUL,VER,-9.0,-7.5,0.0125,0.0,0.0,0.55,VER
2026_09_S_British Grand Prix,british-grand-prix_straight_02,HUL,LAW,-1.5,1.0,0.0,0.0,0.1333,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_02,HUL,LEC,11.0,6.333,0.0,0.0,0.1333,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_02,HUL,LIN,-10.0,4.5,0.0,0.0,-0.1333,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_02,HUL,NOR,7.5,6.0,0.0,0.0,-0.2667,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_02,HUL,OCO,8.5,5.0,0.0,0.0,-0.2667,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_02,HUL,PER,-4.0,7.5,0.0,0.0,-0.1333,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_02,HUL,PIA,-8.5,-4.5,0.0,0.0,0.2667,0.55,PIA
2026_09_S_British Grand Prix,british-grand-prix_straight_02,HUL,RUS,7.0,3.667,0.0,0.0,-0.1333,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_02,HUL,SAI,-4.5,1.5,0.0,0.0,-0.1333,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_02,HUL,STR,22.5,16.0,0.0,0.0,0.6,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_02,HUL,VER,-7.5,-2.5,0.0,0.0,-0.1333,0.55,VER
2026_09_S_British Grand Prix,british-grand-prix_straight_06,HUL,LAW,-5.0,-2.167,0.0236,0.0,-0.4333,0.55,LAW
2026_09_S_British Grand Prix,british-grand-prix_straight_06,HUL,LEC,-6.0,-4.667,0.0111,0.0,-0.5667,0.55,LEC
2026_09_S_British Grand Prix,british-grand-prix_straight_06,HUL,LIN,-0.5,-3.667,-0.0264,0.0,-0.5667,0.55,LIN
2026_09_S_British Grand Prix,british-grand-prix_straight_06,HUL,NOR,-12.0,-7.667,0.0361,0.0,-0.4333,0.55,NOR
2026_09_S_British Grand Prix,british-grand-prix_straight_06,HUL,OCO,4.5,3.833,-0.0055,0.0,-0.4333,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_06,HUL,PER,-1.667,-1.334,0.0028,0.0,-0.5667,0.55,PER
2026_09_S_British Grand Prix,british-grand-prix_straight_06,HUL,PIA,-9.5,-10.667,-0.0097,0.0,-0.5667,0.55,PIA
2026_09_S_British Grand Prix,british-grand-prix_straight_06,HUL,RUS,-13.0,-22.667,-0.0805,0.0,-0.5667,0.55,RUS
2026_09_S_British Grand Prix,british-grand-prix_straight_06,HUL,SAI,-19.5,-30.667,-0.093,0.0,-0.0333,0.55,SAI
2026_09_S_British Grand Prix,british-grand-prix_straight_06,HUL,STR,-2.5,0.333,0.0236,0.0,-0.5667,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_06,HUL,VER,-9.5,-12.667,-0.0264,0.0,-0.4333,0.55,VER
2026_09_S_British Grand Prix,british-grand-prix_straight_10,HUL,LAW,-5.5,3.0,0.0708,0.0,-0.1334,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_10,HUL,LEC,-15.5,-14.0,0.0125,0.0,0.0,0.55,LEC
2026_09_S_British Grand Prix,british-grand-prix_straight_10,HUL,LIN,-6.167,-0.5,0.0472,0.0,-0.1334,0.55,LIN
2026_09_S_British Grand Prix,british-grand-prix_straight_10,HUL,NOR,-14.0,-6.0,0.0666,0.0,0.4,0.55,NOR
2026_09_S_British Grand Prix,british-grand-prix_straight_10,HUL,OCO,-13.5,-7.5,0.05,0.0,0.1333,0.55,OCO
2026_09_S_British Grand Prix,british-grand-prix_straight_10,HUL,PER,-14.0,-9.5,0.0375,0.0,0.1333,0.55,PER
2026_09_S_British Grand Prix,british-grand-prix_straight_10,HUL,PIA,-19.5,-17.5,0.0166,0.0,-0.1334,0.55,PIA
2026_09_S_British Grand Prix,british-grand-prix_straight_10,HUL,RUS,-9.0,-4.0,0.0416,0.0,0.0,0.55,RUS
2026_09_S_British Grand Prix,british-grand-prix_straight_10,HUL,SAI,-14.5,-11.5,0.025,0.0,0.0,0.55,SAI
2026_09_S_British Grand Prix,british-grand-prix_straight_10,HUL,STR,3.167,8.833,0.0472,0.0,-0.0667,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_10,HUL,VER,-12.5,-10.5,0.0166,0.0,0.2666,0.55,VER
2026_09_S_British Grand Prix,british-grand-prix_straight_12,HUL,LAW,-3.333,-4.833,-0.0125,0.0,0.0,0.55,LAW
2026_09_S_British Grand Prix,british-grand-prix_straight_12,HUL,LEC,-13.333,-14.833,-0.0125,0.0,-0.2667,0.55,LEC
2026_09_S_British Grand Prix,british-grand-prix_straight_12,HUL,LIN,1.167,-8.833,-0.0834,0.0,0.1333,0.55,LIN
2026_09_S_British Grand Prix,british-grand-prix_straight_12,HUL,NOR,-10.333,-7.833,0.0208,0.0,0.0,0.55,NOR
2026_09_S_British Grand Prix,british-grand-prix_straight_12,HUL,OCO,4.167,-2.833,-0.0584,0.0,-0.2667,0.55,OCO
2026_09_S_British Grand Prix,british-grand-prix_straight_12,HUL,PER,4.167,-3.333,-0.0625,0.0,0.2667,0.55,PER
2026_09_S_British Grand Prix,british-grand-prix_straight_12,HUL,PIA,-4.333,-7.833,-0.0292,0.0,-0.1333,0.55,PIA
2026_09_S_British Grand Prix,british-grand-prix_straight_12,HUL,RUS,-16.833,-21.333,-0.0375,0.0,-0.4,0.55,RUS
2026_09_S_British Grand Prix,british-grand-prix_straight_12,HUL,SAI,-1.0,-5.0,-0.0334,0.0,-0.1,0.55,SAI
2026_09_S_British Grand Prix,british-grand-prix_straight_12,HUL,STR,3.667,12.667,0.0583,0.0,-0.1333,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_12,HUL,VER,-4.333,-8.333,-0.0334,0.0,-0.1333,0.55,VER
2026_09_S_British Grand Prix,british-grand-prix_straight_16,HUL,LAW,11.0,8.0,-0.025,0.0,-0.1333,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_16,HUL,LEC,11.5,12.0,0.0041,0.0,-0.2667,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_16,HUL,LIN,24.0,31.0,0.0583,0.0,-0.2667,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_16,HUL,NOR,18.667,20.667,0.0166,0.0,-0.3,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_16,HUL,OCO,22.0,30.0,0.0666,0.0,-0.1333,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_16,HUL,PER,19.0,27.0,0.0666,0.0,-0.4,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_16,HUL,PIA,12.0,7.5,-0.0375,0.0,0.1333,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_16,HUL,RUS,18.0,22.0,0.0333,0.0,-0.3,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_16,HUL,SAI,2.0,-3.0,-0.0417,0.0,0.1333,0.55,SAI
2026_09_S_British Grand Prix,british-grand-prix_straight_16,HUL,STR,14.0,12.0,-0.0167,0.0,-0.1333,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_16,HUL,VER,23.0,28.5,0.0458,0.0,-0.1333,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_17,HUL,LAW,7.833,2.167,0.0,0.0,0.0,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_17,HUL,LEC,13.0,-25.5,0.0,0.0,0.0,0.55,LEC
2026_09_S_British Grand Prix,british-grand-prix_straight_17,HUL,LIN,30.5,-3.5,0.0,0.0,0.0,0.55,LIN
2026_09_S_British Grand Prix,british-grand-prix_straight_17,HUL,NOR,23.0,0.5,0.0,0.0,0.0,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_17,HUL,OCO,31.0,12.0,0.0,0.0,0.0,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_17,HUL,PER,28.167,1.167,0.0,0.0,0.0,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_17,HUL,PIA,5.833,-9.5,0.0,0.0,0.0,0.55,PIA
2026_09_S_British Grand Prix,british-grand-prix_straight_17,HUL,RUS,22.5,-12.5,0.0,0.0,0.0,0.55,RUS
2026_09_S_British Grand Prix,british-grand-prix_straight_17,HUL,SAI,-5.0,30.0,0.0,0.0,0.0,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_17,HUL,STR,11.5,28.0,0.0,0.0,0.0,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_17,HUL,VER,28.0,7.0,0.0,0.0,0.0,0.55,HUL
2026_09_S_British Grand Prix,british-grand-prix_straight_01,LAW,LEC,13.0,10.0,-0.025,0.0,0.4,0.55,LAW
2026_09_S_British Grand Prix,british-grand-prix_straight_01,LAW,LIN,4.0,-6.5,-0.0875,0.0,0.6,0.55,LIN
2026_09_S_British Grand Prix,british-grand-prix_straight_01,LAW,NOR,9.167,7.167,-0.0167,0.0,0.0,0.55,LAW
2026_09_S_British Grand Prix,british-grand-prix_straight_01,LAW,OCO,15.0,0.5,-0.1208,0.0,0.6,0.55,LAW
2026_09_S_British Grand Prix,british-grand-prix_straight_01,LAW,PER,13.0,-2.0,-0.125,0.0,0.2667,0.55,PER
2026_09_S_British Grand Prix,british-grand-prix_straight_01,LAW,PIA,12.167,-5.833,-0.15,0.0,0.1333,0.55,PIA
2026_09_S_British Grand Prix,british-grand-prix_straight_01,LAW,RUS,18.0,7.0,-0.0917,0.0,0.2667,0.55,LAW
2026_09_S_British Grand Prix,british-grand-prix_straight_01,LAW,SAI,16.5,1.0,-0.1292,0.0,0.6,0.55,LAW
2026_09_S_British Grand Prix,british-grand-prix_straight_01,LAW,STR,21.0,23.5,0.0208,0.0,-0.2667,0.55,LAW
2026_09_S_British Grand Prix,british-grand-prix_straight_01,LAW,VER,5.5,-6.5,-0.1,0.0,0.2667,0.55,VER
2026_09_S_British Grand Prix,british-grand-prix_straight_02,LAW,LEC,12.5,5.333,0.0,0.0,0.0,0.55,LAW
2026_09_S_British Grand Prix,british-grand-prix_straight_02,LAW,LIN,-8.5,3.5,0.0,0.0,-0.2666,0.55,LAW
2026_09_S_British Grand Prix,british-grand-prix_straight_02,LAW,NOR,9.0,5.0,0.0,0.0,-0.4,0.55,LAW
2026_09_S_British Grand Prix,british-grand-prix_straight_02,LAW,OCO,10.0,4.0,0.0,0.0,-0.4,0.55,LAW
2026_09_S_British Grand Prix,british-grand-prix_straight_02,LAW,PER,-2.5,6.5,0.0,0.0,-0.2666,0.55,LAW
2026_09_S_British Grand Prix,british-grand-prix_straight_02,LAW,PIA,-7.0,-5.5,0.0,0.0,0.1334,0.55,PIA
2026_09_S_British Grand Prix,british-grand-prix_straight_02,LAW,RUS,8.5,2.667,0.0,0.0,-0.2666,0.55,LAW
2026_09_S_British Grand Prix,british-grand-prix_straight_02,LAW,SAI,-3.0,0.5,0.0,0.0,-0.2666,0.55,LAW
2026_09_S_British Grand Prix,british-grand-prix_straight_02,LAW,STR,24.0,15.0,0.0,0.0,0.4667,0.55,LAW
2026_09_S_British Grand Prix,british-grand-prix_straight_02,LAW,VER,-6.0,-3.5,0.0,0.0,-0.2666,0.55,VER
2026_09_S_British Grand Prix,british-grand-prix_straight_06,LAW,LEC,-1.0,-2.5,-0.0125,0.0,-0.1334,0.55,LEC
2026_09_S_British Grand Prix,british-grand-prix_straight_06,LAW,LIN,4.5,-1.5,-0.05,0.0,-0.1334,0.55,LIN
2026_09_S_British Grand Prix,british-grand-prix_straight_06,LAW,NOR,-7.0,-5.5,0.0125,0.0,0.0,0.55,NOR
2026_09_S_British Grand Prix,british-grand-prix_straight_06,LAW,OCO,9.5,6.0,-0.0291,0.0,0.0,0.55,LAW
2026_09_S_British Grand Prix,british-grand-prix_straight_06,LAW,PER,3.333,0.833,-0.0208,0.0,-0.1334,0.55,LAW
2026_09_S_British Grand Prix,british-grand-prix_straight_06,LAW,PIA,-4.5,-8.5,-0.0333,0.0,-0.1334,0.55,PIA
2026_09_S_British Grand Prix,british-grand-prix_straight_06,LAW,RUS,-8.0,-20.5,-0.1041,0.0,-0.1334,0.55,RUS
2026_09_S_British Grand Prix,british-grand-prix_straight_06,LAW,SAI,-14.5,-28.5,-0.1166,0.0,0.4,0.55,SAI
2026_09_S_British Grand Prix,british-grand-prix_straight_06,LAW,STR,2.5,2.5,0.0,0.0,-0.1334,0.55,LAW
2026_09_S_British Grand Prix,british-grand-prix_straight_06,LAW,VER,-4.5,-10.5,-0.05,0.0,0.0,0.55,VER
2026_09_S_British Grand Prix,british-grand-prix_straight_10,LAW,LEC,-10.0,-17.0,-0.0583,0.0,0.1334,0.55,LEC
2026_09_S_British Grand Prix,british-grand-prix_straight_10,LAW,LIN,-0.667,-3.5,-0.0236,0.0,0.0,0.55,LIN
2026_09_S_British Grand Prix,british-grand-prix_straight_10,LAW,NOR,-8.5,-9.0,-0.0042,0.0,0.5334,0.55,NOR
2026_09_S_British Grand Prix,british-grand-prix_straight_10,LAW,OCO,-8.0,-10.5,-0.0208,0.0,0.2667,0.55,OCO
2026_09_S_British Grand Prix,british-grand-prix_straight_10,LAW,PER,-8.5,-12.5,-0.0333,0.0,0.2667,0.55,PER
2026_09_S_British Grand Prix,british-grand-prix_straight_10,LAW,PIA,-14.0,-20.5,-0.0542,0.0,0.0,0.55,PIA
2026_09_S_British Grand Prix,british-grand-prix_straight_10,LAW,RUS,-3.5,-7.0,-0.0292,0.0,0.1334,0.55,RUS
2026_09_S_British Grand Prix,british-grand-prix_straight_10,LAW,SAI,-9.0,-14.5,-0.0458,0.0,0.1334,0.55,SAI
2026_09_S_British Grand Prix,british-grand-prix_straight_10,LAW,STR,8.667,5.833,-0.0236,0.0,0.0667,0.55,LAW
2026_09_S_British Grand Prix,british-grand-prix_straight_10,LAW,VER,-7.0,-13.5,-0.0542,0.0,0.4,0.55,VER
2026_09_S_British Grand Prix,british-grand-prix_straight_12,LAW,LEC,-10.0,-10.0,0.0,0.0,-0.2667,0.55,LEC
2026_09_S_British Grand Prix,british-grand-prix_straight_12,LAW,LIN,4.5,-4.0,-0.0709,0.0,0.1333,0.55,LIN
2026_09_S_British Grand Prix,british-grand-prix_straight_12,LAW,NOR,-7.0,-3.0,0.0333,0.0,0.0,0.55,NOR
2026_09_S_British Grand Prix,british-grand-prix_straight_12,LAW,OCO,7.5,2.0,-0.0459,0.0,-0.2667,0.55,LAW
2026_09_S_British Grand Prix,british-grand-prix_straight_12,LAW,PER,7.5,1.5,-0.05,0.0,0.2667,0.55,LAW
2026_09_S_British Grand Prix,british-grand-prix_straight_12,LAW,PIA,-1.0,-3.0,-0.0167,0.0,-0.1333,0.55,PIA
2026_09_S_British Grand Prix,british-grand-prix_straight_12,LAW,RUS,-13.5,-16.5,-0.025,0.0,-0.4,0.55,RUS
