session_id,segment_id,driver_a,driver_b,throttle_pickup_delta_m,full_throttle_exit_delta_m,traction_exit_delta,confidence,favorable_driver
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_18,HAM,RUS,-17.55,,0.066,0.55,HAM
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_18,HAM,SAI,-1.259,,-0.1712,0.55,SAI
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_18,HAM,STR,6.61,,-0.0325,0.55,STR
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,HUL,LAW,4.509,6.239,0.0,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,HUL,LEC,8.614,9.243,0.0,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,HUL,LIN,-0.246,28.095,0.0,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,HUL,NOR,-6.237,6.973,0.0,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,HUL,OCO,-6.122,17.965,0.0,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,HUL,PER,7.869,21.715,0.0,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,HUL,PIA,0.063,-3.691,0.01,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,HUL,RUS,6.231,26.819,0.0,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,HUL,SAI,-0.367,6.496,0.0,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,HUL,STR,0.126,18.145,0.0,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_06,HUL,LAW,2.449,-5.038,0.0,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_06,HUL,LEC,52.674,2.786,0.0,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_06,HUL,LIN,6.934,10.358,0.0,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_06,HUL,NOR,49.303,,0.28,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_06,HUL,OCO,0.186,2.717,0.08,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_06,HUL,PER,11.06,1.837,0.0,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_06,HUL,PIA,0.24,-19.969,0.01,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_06,HUL,RUS,4.48,0.41,0.0,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_06,HUL,SAI,8.315,-3.161,0.0,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_06,HUL,STR,-1.075,7.871,0.0,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_07,HUL,LAW,8.984,8.984,0.0843,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_07,HUL,LEC,8.519,8.519,0.0309,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_07,HUL,LIN,9.547,9.547,0.0894,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_07,HUL,NOR,6.99,6.99,0.2115,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_07,HUL,OCO,0.097,,-0.0338,0.55,OCO
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_07,HUL,PER,-107.37,,0.0985,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_07,HUL,PIA,-1.191,,0.0993,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_07,HUL,RUS,-1.101,-1.101,0.2284,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_07,HUL,SAI,-3.653,,0.0484,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_07,HUL,STR,9.722,9.722,0.1175,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_08,HUL,LAW,-0.782,,-0.0342,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_08,HUL,LEC,-0.472,,-0.0052,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_08,HUL,LIN,3.092,,0.0055,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_08,HUL,NOR,-10.713,,0.0226,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_08,HUL,OCO,-76.656,,-0.1495,0.55,OCO
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_08,HUL,PER,0.883,,-0.0338,0.55,PER
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_08,HUL,PIA,-4.879,,-0.0298,0.55,PIA
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_08,HUL,RUS,-1.309,,0.0464,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_08,HUL,SAI,-4.464,,-0.0575,0.55,SAI
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_08,HUL,STR,2.725,,-0.0505,0.55,STR
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_09,HUL,LAW,5.287,13.696,-0.0125,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_09,HUL,LEC,7.538,-9.842,0.0142,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_09,HUL,LIN,2.535,7.914,-0.0125,0.55,LIN
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_09,HUL,NOR,7.771,-19.394,0.0925,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_09,HUL,OCO,4.063,8.575,-0.0125,0.55,OCO
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_09,HUL,PER,8.66,12.504,0.0175,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_09,HUL,PIA,5.398,-9.365,0.0142,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_09,HUL,RUS,5.812,4.417,-0.0125,0.55,RUS
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_09,HUL,SAI,6.396,-14.073,0.0825,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_09,HUL,STR,7.95,24.997,-0.0125,0.55,STR
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_13,HUL,LAW,-4.942,,-0.0499,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_13,HUL,LEC,0.463,,-0.0512,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_13,HUL,LIN,-7.894,,-0.011,0.55,LIN
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_13,HUL,NOR,-4.486,,0.1429,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_13,HUL,OCO,13.633,,-0.2139,0.55,OCO
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_13,HUL,PER,-17.543,,-0.1313,0.55,PER
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_13,HUL,PIA,-0.242,,-0.1051,0.55,PIA
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_13,HUL,RUS,0.767,,-0.0858,0.55,RUS
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_13,HUL,SAI,11.036,,-0.1912,0.55,SAI
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_13,HUL,STR,7.197,,-0.1037,0.55,STR
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_17,HUL,LAW,-26.867,-13.467,-0.3243,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_17,HUL,LEC,-32.048,-21.503,0.1574,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_17,HUL,LIN,-34.696,-17.909,-0.3376,0.55,LIN
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_17,HUL,NOR,-39.004,,0.2124,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_17,HUL,OCO,-12.377,-39.622,0.6531,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_17,HUL,PER,-28.696,-12.34,0.1179,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_17,HUL,PIA,-29.251,-26.617,0.3377,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_17,HUL,RUS,-23.387,-11.32,0.1576,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_17,HUL,SAI,-16.853,,0.6449,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_17,HUL,STR,-12.134,10.888,0.6624,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_18,HUL,LAW,-7.383,,0.045,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_18,HUL,LEC,-3.068,,0.0345,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_18,HUL,LIN,74.243,,0.0601,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_18,HUL,NOR,-18.24,,0.0539,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_18,HUL,OCO,2.651,,-0.0417,0.55,OCO
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_18,HUL,PER,-4.405,,-0.0291,0.55,PER
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_18,HUL,PIA,-4.27,,0.0364,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_18,HUL,RUS,-10.467,,0.0127,0.55,HUL
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_18,HUL,SAI,5.824,,-0.2245,0.55,SAI
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_18,HUL,STR,13.693,,-0.0858,0.55,STR
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,LAW,LEC,4.105,3.004,0.0,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,LAW,LIN,-4.755,21.856,0.0,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,LAW,NOR,-10.746,0.734,0.0,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,LAW,OCO,-10.631,11.726,0.0,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,LAW,PER,3.36,15.476,0.0,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,LAW,PIA,-4.446,-9.93,0.01,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,LAW,RUS,1.722,20.58,0.0,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,LAW,SAI,-4.876,0.257,0.0,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,LAW,STR,-4.383,11.906,0.0,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_06,LAW,LEC,50.225,7.824,0.0,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_06,LAW,LIN,4.485,15.396,0.0,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_06,LAW,NOR,46.854,,0.28,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_06,LAW,OCO,-2.263,7.755,0.08,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_06,LAW,PER,8.611,6.875,0.0,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_06,LAW,PIA,-2.209,-14.931,0.01,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_06,LAW,RUS,2.031,5.448,0.0,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_06,LAW,SAI,5.866,1.877,0.0,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_06,LAW,STR,-3.524,12.909,0.0,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_07,LAW,LEC,-0.465,-0.465,-0.0534,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_07,LAW,LIN,0.563,0.563,0.0051,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_07,LAW,NOR,-1.994,-1.994,0.1272,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_07,LAW,OCO,-8.887,,-0.1181,0.55,OCO
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_07,LAW,PER,-116.354,,0.0142,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_07,LAW,PIA,-10.175,,0.015,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_07,LAW,RUS,-10.085,-10.085,0.1441,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_07,LAW,SAI,-12.637,,-0.0359,0.55,SAI
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_07,LAW,STR,0.738,0.738,0.0332,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_08,LAW,LEC,0.31,,0.029,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_08,LAW,LIN,3.874,,0.0397,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_08,LAW,NOR,-9.931,,0.0568,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_08,LAW,OCO,-75.874,,-0.1153,0.55,OCO
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_08,LAW,PER,1.665,,0.0004,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_08,LAW,PIA,-4.097,,0.0044,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_08,LAW,RUS,-0.527,,0.0806,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_08,LAW,SAI,-3.682,,-0.0233,0.55,SAI
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_08,LAW,STR,3.507,,-0.0163,0.55,STR
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_09,LAW,LEC,2.251,-23.538,0.0267,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_09,LAW,LIN,-2.752,-5.782,0.0,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_09,LAW,NOR,2.484,-33.09,0.105,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_09,LAW,OCO,-1.224,-5.121,0.0,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_09,LAW,PER,3.373,-1.192,0.03,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_09,LAW,PIA,0.111,-23.061,0.0267,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_09,LAW,RUS,0.525,-9.279,0.0,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_09,LAW,SAI,1.109,-27.769,0.095,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_09,LAW,STR,2.663,11.301,0.0,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_13,LAW,LEC,5.405,,-0.0013,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_13,LAW,LIN,-2.952,,0.0389,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_13,LAW,NOR,0.456,,0.1928,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_13,LAW,OCO,18.575,,-0.164,0.55,OCO
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_13,LAW,PER,-12.601,,-0.0814,0.55,PER
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_13,LAW,PIA,4.7,,-0.0552,0.55,PIA
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_13,LAW,RUS,5.709,,-0.0359,0.55,RUS
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_13,LAW,SAI,15.978,,-0.1413,0.55,SAI
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_13,LAW,STR,12.139,,-0.0538,0.55,STR
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_17,LAW,LEC,-5.181,-8.036,0.4817,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_17,LAW,LIN,-7.829,-4.442,-0.0133,0.55,LIN
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_17,LAW,NOR,-12.137,,0.5367,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_17,LAW,OCO,14.49,-26.155,0.9774,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_17,LAW,PER,-1.829,1.127,0.4422,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_17,LAW,PIA,-2.384,-13.15,0.662,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_17,LAW,RUS,3.48,2.147,0.4819,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_17,LAW,SAI,10.014,,0.9692,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_17,LAW,STR,14.733,24.355,0.9867,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_18,LAW,LEC,4.315,,-0.0105,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_18,LAW,LIN,81.626,,0.0151,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_18,LAW,NOR,-10.857,,0.0089,0.55,LAW
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_18,LAW,OCO,10.034,,-0.0867,0.55,OCO
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_18,LAW,PER,2.978,,-0.0741,0.55,PER
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_18,LAW,PIA,3.113,,-0.0086,0.55,PIA
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_18,LAW,RUS,-3.084,,-0.0323,0.55,RUS
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_18,LAW,SAI,13.207,,-0.2695,0.55,SAI
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_18,LAW,STR,21.076,,-0.1308,0.55,STR
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,LEC,LIN,-8.86,18.852,0.0,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,LEC,NOR,-14.851,-2.27,0.0,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,LEC,OCO,-14.736,8.722,0.0,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,LEC,PER,-0.745,12.472,0.0,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,LEC,PIA,-8.551,-12.934,0.01,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,LEC,RUS,-2.383,17.576,0.0,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,LEC,SAI,-8.981,-2.747,0.0,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,LEC,STR,-8.488,8.902,0.0,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_06,LEC,LIN,-45.74,7.572,0.0,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_06,LEC,NOR,-3.371,,0.28,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_06,LEC,OCO,-52.488,-0.069,0.08,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_06,LEC,PER,-41.614,-0.949,0.0,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_06,LEC,PIA,-52.434,-22.755,0.01,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_06,LEC,RUS,-48.194,-2.376,0.0,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_06,LEC,SAI,-44.359,-5.947,0.0,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_06,LEC,STR,-53.749,5.085,0.0,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_07,LEC,LIN,1.028,1.028,0.0585,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_07,LEC,NOR,-1.529,-1.529,0.1806,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_07,LEC,OCO,-8.422,,-0.0647,0.55,OCO
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_07,LEC,PER,-115.889,,0.0676,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_07,LEC,PIA,-9.71,,0.0684,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_07,LEC,RUS,-9.62,-9.62,0.1975,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_07,LEC,SAI,-12.172,,0.0175,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_07,LEC,STR,1.203,1.203,0.0866,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_08,LEC,LIN,3.564,,0.0107,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_08,LEC,NOR,-10.241,,0.0278,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_08,LEC,OCO,-76.184,,-0.1443,0.55,OCO
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_08,LEC,PER,1.355,,-0.0286,0.55,PER
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_08,LEC,PIA,-4.407,,-0.0246,0.55,PIA
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_08,LEC,RUS,-0.837,,0.0516,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_08,LEC,SAI,-3.992,,-0.0523,0.55,SAI
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_08,LEC,STR,3.197,,-0.0453,0.55,STR
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_09,LEC,LIN,-5.003,17.756,-0.0267,0.55,LIN
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_09,LEC,NOR,0.233,-9.552,0.0783,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_09,LEC,OCO,-3.475,18.417,-0.0267,0.55,OCO
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_09,LEC,PER,1.122,22.346,0.0033,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_09,LEC,PIA,-2.14,0.477,0.0,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_09,LEC,RUS,-1.726,14.259,-0.0267,0.55,RUS
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_09,LEC,SAI,-1.142,-4.231,0.0683,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_09,LEC,STR,0.412,34.839,-0.0267,0.55,STR
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_13,LEC,LIN,-8.357,,0.0402,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_13,LEC,NOR,-4.949,,0.1941,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_13,LEC,OCO,13.17,,-0.1627,0.55,OCO
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_13,LEC,PER,-18.006,,-0.0801,0.55,PER
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_13,LEC,PIA,-0.705,,-0.0539,0.55,PIA
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_13,LEC,RUS,0.304,,-0.0346,0.55,RUS
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_13,LEC,SAI,10.573,,-0.14,0.55,SAI
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_13,LEC,STR,6.734,,-0.0525,0.55,STR
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_17,LEC,LIN,-2.648,3.594,-0.495,0.55,LIN
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_17,LEC,NOR,-6.956,,0.055,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_17,LEC,OCO,19.671,-18.119,0.4957,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_17,LEC,PER,3.352,9.163,-0.0395,0.55,PER
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_17,LEC,PIA,2.797,-5.114,0.1803,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_17,LEC,RUS,8.661,10.183,0.0002,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_17,LEC,SAI,15.195,,0.4875,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_17,LEC,STR,19.914,32.391,0.505,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_18,LEC,LIN,77.311,,0.0256,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_18,LEC,NOR,-15.172,,0.0194,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_18,LEC,OCO,5.719,,-0.0762,0.55,OCO
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_18,LEC,PER,-1.337,,-0.0636,0.55,PER
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_18,LEC,PIA,-1.202,,0.0019,0.55,LEC
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_18,LEC,RUS,-7.399,,-0.0218,0.55,RUS
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_18,LEC,SAI,8.892,,-0.259,0.55,SAI
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_18,LEC,STR,16.761,,-0.1203,0.55,STR
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,LIN,NOR,-5.991,-21.122,0.0,0.55,LIN
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,LIN,OCO,-5.876,-10.13,0.0,0.55,LIN
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,LIN,PER,8.115,-6.38,0.0,0.55,LIN
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,LIN,PIA,0.309,-31.786,0.01,0.55,LIN
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,LIN,RUS,6.477,-1.276,0.0,0.55,LIN
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,LIN,SAI,-0.121,-21.599,0.0,0.55,LIN
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_02,LIN,STR,0.372,-9.95,0.0,0.55,LIN
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_06,LIN,NOR,42.369,,0.28,0.55,LIN
2026_06_R_Monaco Grand Prix,monaco-grand-prix_corner_06,LIN,OCO,-6.748,-7.641,0.08,0.55,LIN
