season,round,event,session,corner_id,driver,reference_driver,apex_speed_delta_kph,entry_speed_delta_kph,exit_speed_delta_kph,comparison_scope
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_16,ANT,ALB,5.0,-5.467,8.133,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_16,LAW,ALB,7.0,19.833,3.083,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_16,BOR,ALB,7.0,2.833,11.833,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_16,BEA,ALB,9.0,5.833,6.833,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_16,OCO,ALB,9.0,11.333,3.583,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_16,PER,ALB,9.0,39.333,-5.917,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_16,LIN,ALB,10.0,2.333,7.083,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_16,GAS,ALB,12.0,-29.167,49.833,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_16,BOT,ALB,14.0,29.933,-1.867,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_17,RUS,RUS,0.0,0.0,0.0,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_17,HAD,RUS,0.0,1.917,0.0,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_17,ANT,RUS,2.0,1.667,-3.667,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_17,HAM,RUS,2.0,6.667,-9.0,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_17,VER,RUS,4.0,5.334,1.667,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_17,NOR,RUS,4.0,1.417,-1.75,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_17,COL,RUS,5.0,0.667,0.0,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_17,STR,RUS,5.0,7.334,-0.667,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_17,LAW,RUS,7.0,7.0,-6.0,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_17,SAI,RUS,8.0,8.667,0.0,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_17,ALO,RUS,12.0,14.0,3.333,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_17,BOR,RUS,12.0,14.0,0.667,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_17,OCO,RUS,13.0,15.667,6.667,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_17,BEA,RUS,13.0,15.0,-0.333,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_17,LEC,RUS,14.0,13.667,-6.5,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_17,ALB,RUS,16.0,7.667,6.0,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_17,LIN,RUS,17.0,2.334,5.667,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_17,PER,RUS,18.0,4.334,2.333,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_17,BOT,RUS,22.0,6.334,5.0,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_17,GAS,RUS,46.0,38.667,18.0,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_18,LEC,LEC,0.0,0.0,0.0,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_18,STR,LEC,2.0,-25.2,6.4,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_18,PER,LEC,4.0,20.4,4.667,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_18,HAM,LEC,5.0,-22.35,-0.25,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_18,RUS,LEC,5.0,-27.4,-2.6,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_18,ALB,LEC,6.0,-13.4,8.0,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_18,ALO,LEC,7.0,-8.8,-6.6,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_18,OCO,LEC,7.0,-6.933,7.5,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_18,SAI,LEC,7.0,-12.8,-8.0,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_18,BOT,LEC,7.0,18.8,11.4,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_18,BOR,LEC,7.0,-31.35,-3.75,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_18,BEA,LEC,8.0,-6.35,16.0,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_18,NOR,LEC,8.0,-30.6,-0.2,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_18,ANT,LEC,9.0,-30.6,2.5,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_18,GAS,LEC,9.0,-27.0,19.8,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_18,HAD,LEC,9.0,-3.4,2.6,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_18,LIN,LEC,9.0,-15.8,8.4,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_18,COL,LEC,10.0,-25.6,3.5,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_18,VER,LEC,11.0,-31.8,-0.4,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_18,LAW,LEC,14.0,1.65,-4.5,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_19,SAI,SAI,0.0,0.0,0.0,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_19,RUS,SAI,9.0,5.0,14.5,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_19,BEA,SAI,10.0,8.667,5.5,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_19,NOR,SAI,11.0,12.5,1.5,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_19,ALO,SAI,12.0,10.667,12.167,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_19,ALB,SAI,13.0,9.667,6.833,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_19,ANT,SAI,14.0,14.667,7.833,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_19,VER,SAI,14.0,14.667,2.167,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_19,BOR,SAI,15.0,16.667,6.5,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_19,HAM,SAI,15.0,17.5,1.0,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_19,PER,SAI,15.0,15.0,2.5,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_19,LAW,SAI,16.0,15.333,8.167,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_19,LEC,SAI,16.0,18.0,8.833,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_19,STR,SAI,19.0,14.5,18.0,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_19,COL,SAI,19.0,18.0,12.833,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_19,LIN,SAI,20.0,18.5,4.5,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_19,OCO,SAI,22.0,17.333,5.167,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_19,BOT,SAI,26.0,22.333,8.5,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_19,HAD,SAI,27.0,16.667,5.5,session_best
2026,1,Australian Grand Prix,R,australian-grand-prix_corner_19,GAS,SAI,33.0,29.333,37.5,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_03,ALB,ALB,0.0,0.0,0.0,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_03,LEC,ALB,33.0,111.8,29.5,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_03,RUS,ALB,34.0,106.8,33.5,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_03,OCO,ALB,37.0,117.4,37.7,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_03,PIA,ALB,37.0,127.25,30.0,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_03,ALO,ALB,39.0,123.75,40.5,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_03,STR,ALB,39.0,127.75,38.25,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_03,GAS,ALB,39.0,70.5,38.25,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_03,HAM,ALB,39.0,121.5,38.25,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_03,ANT,ALB,40.0,43.0,42.25,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_03,HAD,ALB,40.0,123.8,37.7,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_03,SAI,ALB,41.0,110.0,42.9,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_03,BOR,ALB,41.0,119.5,31.5,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_03,LIN,ALB,42.0,79.4,44.3,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_03,LAW,ALB,42.0,134.4,40.1,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_03,NOR,ALB,43.0,127.8,38.5,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_03,PER,ALB,43.0,181.333,46.0,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_03,BEA,ALB,45.0,164.167,47.5,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_03,HUL,ALB,45.0,110.2,35.5,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_03,COL,ALB,45.0,77.5,47.0,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_03,VER,ALB,45.0,178.167,22.5,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_03,BOT,ALB,48.0,183.5,48.667,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_04,HUL,HUL,0.0,0.0,0.0,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_04,VER,HUL,2.0,1.0,-43.267,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_04,BEA,HUL,3.0,-1.25,-43.1,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_04,BOT,HUL,9.0,6.667,-42.267,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_04,PER,HUL,10.0,12.333,-34.267,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_04,RUS,HUL,14.0,-9.0,-6.2,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_04,LEC,HUL,16.0,-5.2,-7.2,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_04,HAM,HUL,17.0,-0.5,-9.6,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_04,BOR,HUL,17.0,18.0,-32.1,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_04,ANT,HUL,17.0,-0.6,9.2,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_04,COL,HUL,17.0,7.2,4.2,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_04,GAS,HUL,17.0,-4.0,-1.4,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_04,SAI,HUL,18.0,-0.6,6.4,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_04,OCO,HUL,18.0,4.2,-9.2,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_04,NOR,HUL,18.0,1.8,-10.2,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_04,ALO,HUL,19.0,0.4,-3.6,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_04,STR,HUL,19.0,-1.0,4.6,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_04,LAW,HUL,19.0,0.8,-1.4,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_04,LIN,HUL,19.0,-1.0,27.6,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_04,ALB,HUL,21.0,-3.429,81.829,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_04,PIA,HUL,21.0,10.6,-9.4,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_04,HAD,HUL,22.0,-1.8,-8.6,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_06,ALB,ALB,0.0,0.0,0.0,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_06,BEA,ALB,51.0,94.667,-37.833,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_06,RUS,ALB,51.0,15.667,28.467,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_06,LEC,ALB,51.0,9.417,28.167,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_06,ANT,ALB,52.0,0.667,43.917,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_06,HAM,ALB,52.0,14.067,30.667,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_06,PIA,ALB,53.0,17.067,9.467,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_06,LAW,ALB,53.0,0.267,34.467,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_06,BOT,ALB,53.0,139.667,-50.083,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_06,HUL,ALB,53.0,19.267,11.667,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_06,VER,ALB,54.0,-5.333,-11.833,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_06,BOR,ALB,54.0,116.067,-34.733,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_06,HAD,ALB,54.0,4.417,48.917,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_06,OCO,ALB,54.0,17.667,19.467,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_06,NOR,ALB,54.0,7.067,20.867,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_06,ALO,ALB,55.0,4.417,29.167,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_06,GAS,ALB,55.0,-4.333,43.067,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_06,COL,ALB,55.0,2.667,44.917,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_06,LIN,ALB,57.0,-11.533,55.267,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_06,SAI,ALB,58.0,-4.933,48.667,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_06,PER,ALB,59.0,100.067,-38.933,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_06,STR,ALB,65.0,4.667,39.417,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_09,RUS,RUS,0.0,0.0,0.0,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_09,COL,RUS,15.0,-12.0,14.0,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_09,LIN,RUS,20.0,-13.666,15.0,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_09,VER,RUS,21.0,31.167,16.0,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_09,ALB,RUS,24.0,-17.0,20.0,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_09,SAI,RUS,26.0,-14.333,13.333,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_09,HAM,RUS,27.0,-6.666,8.667,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_09,ALO,RUS,28.0,0.917,16.75,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_09,HAD,RUS,33.0,-12.333,13.0,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_09,GAS,RUS,33.0,-14.333,16.5,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_09,ANT,RUS,34.0,-0.333,12.75,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_09,STR,RUS,36.0,-6.666,21.667,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_09,LEC,RUS,45.0,-11.0,32.667,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_09,LAW,RUS,46.0,-1.583,27.25,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_09,OCO,RUS,51.0,5.0,45.0,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_09,BOR,RUS,52.0,32.167,53.0,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_09,NOR,RUS,53.0,7.167,42.75,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_09,PIA,RUS,55.0,-5.333,45.0,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_09,HUL,RUS,64.0,2.334,27.0,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_09,BEA,RUS,73.0,41.917,57.25,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_09,PER,RUS,74.0,64.417,69.25,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_09,BOT,RUS,78.0,54.467,63.6,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_10,BEA,BEA,0.0,0.0,0.0,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_10,BOT,BEA,12.0,15.833,22.833,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_10,BOR,BEA,23.0,28.333,4.0,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_10,PER,BEA,25.0,9.0,11.0,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_10,LEC,BEA,38.0,31.833,30.333,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_10,NOR,BEA,43.0,40.333,24.583,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_10,HAM,BEA,43.0,34.133,28.133,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_10,RUS,BEA,44.0,-24.667,31.833,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_10,HUL,BEA,44.0,46.0,18.0,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_10,VER,BEA,44.0,19.583,18.333,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_10,GAS,BEA,44.0,25.333,36.083,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_10,STR,BEA,45.0,32.333,45.583,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_10,LIN,BEA,45.0,27.833,43.583,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_10,ANT,BEA,46.0,29.583,32.083,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_10,PIA,BEA,46.0,43.833,18.083,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_10,ALB,BEA,48.0,-7.467,106.533,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_10,OCO,BEA,48.0,40.833,41.333,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_10,HAD,BEA,48.0,35.833,34.083,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_10,ALO,BEA,49.0,34.083,35.333,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_10,LAW,BEA,49.0,40.083,27.583,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_10,COL,BEA,51.0,-10.667,41.333,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_10,SAI,BEA,51.0,28.333,50.333,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_12,BEA,BEA,0.0,0.0,0.0,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_12,BOT,BEA,1.0,7.8,4.0,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_12,PER,BEA,15.0,11.0,6.8,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_12,ANT,BEA,18.0,-48.867,58.5,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_12,OCO,BEA,18.0,-0.533,55.0,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_12,LAW,BEA,19.0,-15.533,56.667,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_12,LEC,BEA,20.0,-17.367,56.167,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_12,HAM,BEA,21.0,-31.6,59.4,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_12,STR,BEA,21.0,-12.367,54.5,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_12,ALB,BEA,22.0,-144.6,98.8,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_12,NOR,BEA,22.0,-8.533,43.667,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_12,RUS,BEA,22.0,-28.367,57.167,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_12,COL,BEA,23.0,-52.533,72.0,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_12,BOR,BEA,23.0,21.467,25.667,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_12,LIN,BEA,23.0,-44.533,71.333,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_12,PIA,BEA,24.0,-5.867,42.333,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_12,GAS,BEA,24.0,-16.867,55.833,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_12,HAD,BEA,24.0,-22.533,58.167,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_12,ALO,BEA,25.0,-18.0,60.8,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_12,HUL,BEA,25.0,-12.367,80.0,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_12,VER,BEA,26.0,17.967,88.0,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_12,SAI,BEA,27.0,-23.367,67.667,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_18,BEA,BEA,0.0,0.0,0.0,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_18,BOT,BEA,15.0,18.667,0.0,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_18,PER,BEA,22.0,20.334,-7.0,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_18,LAW,BEA,27.0,24.917,-17.75,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_18,ALO,BEA,58.0,25.334,15.167,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_18,ANT,BEA,60.0,0.334,13.333,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_18,RUS,BEA,60.0,-18.733,23.0,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_18,BOR,BEA,60.0,59.667,-3.0,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_18,HAM,BEA,60.0,29.834,10.0,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_18,GAS,BEA,60.0,34.867,4.4,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_18,NOR,BEA,60.0,43.067,-0.2,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_18,PIA,BEA,60.0,43.267,-0.4,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_18,STR,BEA,60.0,4.667,26.167,session_best
2026,2,Chinese Grand Prix,Q,chinese-grand-prix_corner_18,VER,BEA,61.0,69.667,-23.0,session_best
