season,round,event,session,driver,lap_number,compound,stint,segment_id,corner_id,segmentation_confidence,braking_start_distance_m,braking_duration_s,braking_distance_m,min_speed_during_brake_kph,brake_intensity_proxy,late_brake_score
2026,9,British Grand Prix,S,BOT,17,SOFT,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2055.361,2.36,86.367,107.0,0.3333,0.04
2026,9,British Grand Prix,S,BOT,17,SOFT,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3806.404,0.96,55.778,187.0,0.2105,0.0
2026,9,British Grand Prix,S,BOT,17,SOFT,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,BOT,17,SOFT,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5363.861,2.08,91.367,110.0,0.32,0.3915
2026,9,British Grand Prix,S,BOT,17,SOFT,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,COL,17,MEDIUM,,british-grand-prix_corner_04,british-grand-prix_corner_04,0.55,881.919,2.48,74.978,94.0,0.1667,0.0
2026,9,British Grand Prix,S,COL,17,MEDIUM,,british-grand-prix_corner_05,british-grand-prix_corner_05,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,COL,17,MEDIUM,,british-grand-prix_corner_07,british-grand-prix_corner_07,0.55,1820.504,2.36,141.656,165.0,0.4706,0.2424
2026,9,British Grand Prix,S,COL,17,MEDIUM,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2062.447,2.6,94.522,106.0,0.3,0.0463
2026,9,British Grand Prix,S,COL,17,MEDIUM,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3899.343,1.08,59.889,191.0,0.2273,0.3792
2026,9,British Grand Prix,S,COL,17,MEDIUM,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,4950.932,0.56,33.044,203.0,0.15,0.0
2026,9,British Grand Prix,S,COL,17,MEDIUM,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5352.321,2.64,113.033,105.0,0.4,0.3289
2026,9,British Grand Prix,S,COL,17,MEDIUM,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,GAS,17,MEDIUM,,british-grand-prix_corner_04,british-grand-prix_corner_04,0.55,874.273,1.44,45.578,99.0,0.2,0.0
2026,9,British Grand Prix,S,GAS,17,MEDIUM,,british-grand-prix_corner_05,british-grand-prix_corner_05,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,GAS,17,MEDIUM,,british-grand-prix_corner_07,british-grand-prix_corner_07,0.55,1820.755,2.32,140.1,166.0,0.45,0.2488
2026,9,British Grand Prix,S,GAS,17,MEDIUM,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2092.993,1.72,65.2,119.0,0.1538,0.1767
2026,9,British Grand Prix,S,GAS,17,MEDIUM,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3793.69,1.241,78.817,204.0,0.2381,0.0
2026,9,British Grand Prix,S,GAS,17,MEDIUM,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,4964.29,0.24,14.067,211.0,0.0526,0.0
2026,9,British Grand Prix,S,GAS,17,MEDIUM,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5363.545,2.0,91.944,116.0,0.3077,0.4003
2026,9,British Grand Prix,S,GAS,17,MEDIUM,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,HAD,9,MEDIUM,,british-grand-prix_corner_04,british-grand-prix_corner_04,0.55,968.542,1.281,39.803,97.0,0.1562,0.3056
2026,9,British Grand Prix,S,HAD,9,MEDIUM,,british-grand-prix_corner_05,british-grand-prix_corner_05,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,HAD,9,MEDIUM,,british-grand-prix_corner_07,british-grand-prix_corner_07,0.55,1822.461,2.4,142.967,163.0,0.4211,0.2488
2026,9,British Grand Prix,S,HAD,9,MEDIUM,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2065.266,1.801,65.831,108.0,0.2414,0.0757
2026,9,British Grand Prix,S,HAD,9,MEDIUM,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3903.364,1.28,71.956,195.0,0.2778,0.4125
2026,9,British Grand Prix,S,HAD,9,MEDIUM,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,HAD,9,MEDIUM,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5364.558,2.04,83.189,107.0,0.25,0.4149
2026,9,British Grand Prix,S,HAD,9,MEDIUM,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,HAM,5,MEDIUM,,british-grand-prix_corner_04,british-grand-prix_corner_04,0.55,879.719,3.0,90.422,89.0,0.3125,0.0
2026,9,British Grand Prix,S,HAM,5,MEDIUM,,british-grand-prix_corner_05,british-grand-prix_corner_05,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,HAM,5,MEDIUM,,british-grand-prix_corner_07,british-grand-prix_corner_07,0.55,1841.544,2.479,145.23,163.0,0.45,0.2897
2026,9,British Grand Prix,S,HAM,5,MEDIUM,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2052.397,2.321,87.597,111.0,0.36,0.0352
2026,9,British Grand Prix,S,HAM,5,MEDIUM,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3902.013,0.48,30.489,224.0,0.1053,0.3663
2026,9,British Grand Prix,S,HAM,5,MEDIUM,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,4960.579,0.241,14.929,223.0,0.0556,0.0
2026,9,British Grand Prix,S,HAM,5,MEDIUM,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5351.419,2.561,115.241,107.0,0.36,0.3495
2026,9,British Grand Prix,S,HAM,5,MEDIUM,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,HUL,17,MEDIUM,,british-grand-prix_corner_04,british-grand-prix_corner_04,0.55,876.251,1.8,52.789,90.0,0.1892,0.0
2026,9,British Grand Prix,S,HUL,17,MEDIUM,,british-grand-prix_corner_05,british-grand-prix_corner_05,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,HUL,17,MEDIUM,,british-grand-prix_corner_07,british-grand-prix_corner_07,0.55,1833.723,1.839,108.04,173.0,0.4118,0.2448
2026,9,British Grand Prix,S,HUL,17,MEDIUM,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2074.106,1.88,71.1,110.0,0.2,0.0796
2026,9,British Grand Prix,S,HUL,17,MEDIUM,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3787.456,1.88,115.789,193.0,0.381,0.0
2026,9,British Grand Prix,S,HUL,17,MEDIUM,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,4953.111,0.24,14.867,223.0,0.0556,0.0
2026,9,British Grand Prix,S,HUL,17,MEDIUM,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5343.966,2.36,118.1,114.0,0.36,0.3369
2026,9,British Grand Prix,S,HUL,17,MEDIUM,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,LAW,16,MEDIUM,,british-grand-prix_corner_04,british-grand-prix_corner_04,0.55,879.94,2.12,65.744,92.0,0.2162,0.0
2026,9,British Grand Prix,S,LAW,16,MEDIUM,,british-grand-prix_corner_05,british-grand-prix_corner_05,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,LAW,16,MEDIUM,,british-grand-prix_corner_07,british-grand-prix_corner_07,0.55,1823.368,2.561,149.746,158.0,0.4762,0.2359
2026,9,British Grand Prix,S,LAW,16,MEDIUM,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2059.003,2.719,101.021,107.0,0.4286,0.042
2026,9,British Grand Prix,S,LAW,16,MEDIUM,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3810.955,1.28,81.033,201.0,0.25,0.0
2026,9,British Grand Prix,S,LAW,16,MEDIUM,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,LAW,16,MEDIUM,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5371.058,2.241,96.088,107.0,0.36,0.4247
2026,9,British Grand Prix,S,LAW,16,MEDIUM,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,LEC,17,MEDIUM,,british-grand-prix_corner_04,british-grand-prix_corner_04,0.55,881.568,2.359,69.313,84.0,0.2857,0.0
2026,9,British Grand Prix,S,LEC,17,MEDIUM,,british-grand-prix_corner_05,british-grand-prix_corner_05,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,LEC,17,MEDIUM,,british-grand-prix_corner_07,british-grand-prix_corner_07,0.55,1857.648,2.04,116.978,166.0,0.4211,0.3896
2026,9,British Grand Prix,S,LEC,17,MEDIUM,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2072.376,2.16,81.511,111.0,0.2963,0.1079
2026,9,British Grand Prix,S,LEC,17,MEDIUM,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3918.678,1.44,89.789,212.0,0.2143,0.4564
2026,9,British Grand Prix,S,LEC,17,MEDIUM,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,4950.948,0.24,15.733,236.0,0.05,0.0
2026,9,British Grand Prix,S,LEC,17,MEDIUM,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5384.248,2.24,91.978,104.0,0.375,0.475
2026,9,British Grand Prix,S,LEC,17,MEDIUM,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,LIN,8,MEDIUM,,british-grand-prix_corner_04,british-grand-prix_corner_04,0.55,875.096,2.799,84.038,85.0,0.3667,0.0
2026,9,British Grand Prix,S,LIN,8,MEDIUM,,british-grand-prix_corner_05,british-grand-prix_corner_05,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,LIN,8,MEDIUM,,british-grand-prix_corner_07,british-grand-prix_corner_07,0.55,1862.086,2.281,132.751,160.0,0.4444,0.3254
2026,9,British Grand Prix,S,LIN,8,MEDIUM,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2075.095,2.24,84.533,111.0,0.2593,0.1106
2026,9,British Grand Prix,S,LIN,8,MEDIUM,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3899.908,0.84,51.689,209.0,0.1579,0.3924
2026,9,British Grand Prix,S,LIN,8,MEDIUM,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,4951.543,0.681,41.397,211.0,0.15,0.0
2026,9,British Grand Prix,S,LIN,8,MEDIUM,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5379.376,2.241,100.731,112.0,0.32,0.466
2026,9,British Grand Prix,S,LIN,8,MEDIUM,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,NOR,17,MEDIUM,,british-grand-prix_corner_04,british-grand-prix_corner_04,0.55,881.312,1.6,47.333,93.0,0.1471,0.0
2026,9,British Grand Prix,S,NOR,17,MEDIUM,,british-grand-prix_corner_05,british-grand-prix_corner_05,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,NOR,17,MEDIUM,,british-grand-prix_corner_07,british-grand-prix_corner_07,0.55,1843.138,2.201,127.913,165.0,0.4211,0.2765
2026,9,British Grand Prix,S,NOR,17,MEDIUM,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2057.04,1.2,50.833,135.0,0.1429,0.0692
2026,9,British Grand Prix,S,NOR,17,MEDIUM,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3903.711,0.36,22.7,227.0,0.0714,0.3713
2026,9,British Grand Prix,S,NOR,17,MEDIUM,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,NOR,17,MEDIUM,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5360.74,1.8,84.027,136.0,0.2593,0.4062
2026,9,British Grand Prix,S,NOR,17,MEDIUM,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,OCO,9,MEDIUM,,british-grand-prix_corner_04,british-grand-prix_corner_04,0.55,969.312,1.84,54.267,85.0,0.2,0.3199
2026,9,British Grand Prix,S,OCO,9,MEDIUM,,british-grand-prix_corner_05,british-grand-prix_corner_05,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,OCO,9,MEDIUM,,british-grand-prix_corner_07,british-grand-prix_corner_07,0.55,1838.008,2.039,118.713,170.0,0.4,0.278
2026,9,British Grand Prix,S,OCO,9,MEDIUM,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2068.152,1.84,69.733,120.0,0.28,0.0525
2026,9,British Grand Prix,S,OCO,9,MEDIUM,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3819.677,2.36,139.711,195.0,0.4615,0.0432
2026,9,British Grand Prix,S,OCO,9,MEDIUM,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,4967.181,0.44,25.3,207.0,0.0667,0.0
2026,9,British Grand Prix,S,OCO,9,MEDIUM,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5370.204,2.28,119.667,109.0,0.4167,0.4314
2026,9,British Grand Prix,S,OCO,9,MEDIUM,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,5542.282,0.36,11.5,115.0,0.0417,0.0
2026,9,British Grand Prix,S,PER,16,MEDIUM,,british-grand-prix_corner_04,british-grand-prix_corner_04,0.55,881.683,2.2,65.489,94.0,0.1613,0.0
2026,9,British Grand Prix,S,PER,16,MEDIUM,,british-grand-prix_corner_05,british-grand-prix_corner_05,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,PER,16,MEDIUM,,british-grand-prix_corner_07,british-grand-prix_corner_07,0.55,1852.744,2.319,141.936,169.0,0.3158,0.3631
2026,9,British Grand Prix,S,PER,16,MEDIUM,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2055.146,2.12,80.5,110.0,0.3103,0.0477
2026,9,British Grand Prix,S,PER,16,MEDIUM,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,PER,16,MEDIUM,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,PER,16,MEDIUM,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5354.387,2.52,111.133,107.0,0.3846,0.4027
2026,9,British Grand Prix,S,PER,16,MEDIUM,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,PIA,17,MEDIUM,,british-grand-prix_corner_04,british-grand-prix_corner_04,0.55,875.203,2.281,65.458,84.0,0.2581,0.0
2026,9,British Grand Prix,S,PIA,17,MEDIUM,,british-grand-prix_corner_05,british-grand-prix_corner_05,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,PIA,17,MEDIUM,,british-grand-prix_corner_07,british-grand-prix_corner_07,0.55,1831.486,2.04,127.078,173.0,0.4,0.2915
2026,9,British Grand Prix,S,PIA,17,MEDIUM,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2066.564,2.92,114.966,111.0,0.2963,0.0
2026,9,British Grand Prix,S,PIA,17,MEDIUM,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3901.985,0.439,26.605,215.0,0.0952,0.3661
2026,9,British Grand Prix,S,PIA,17,MEDIUM,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,PIA,17,MEDIUM,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5374.037,2.201,96.132,113.0,0.3077,0.4503
2026,9,British Grand Prix,S,PIA,17,MEDIUM,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,RUS,17,MEDIUM,,british-grand-prix_corner_04,british-grand-prix_corner_04,0.55,879.189,2.441,77.006,101.0,0.2571,0.0
2026,9,British Grand Prix,S,RUS,17,MEDIUM,,british-grand-prix_corner_05,british-grand-prix_corner_05,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,RUS,17,MEDIUM,,british-grand-prix_corner_07,british-grand-prix_corner_07,0.55,1846.151,2.56,149.911,163.0,0.5556,0.3245
2026,9,British Grand Prix,S,RUS,17,MEDIUM,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2068.613,2.08,83.152,119.0,0.3077,0.1022
2026,9,British Grand Prix,S,RUS,17,MEDIUM,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3904.236,0.719,45.725,222.0,0.2143,0.3878
2026,9,British Grand Prix,S,RUS,17,MEDIUM,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,4958.808,0.24,15.6,234.0,0.0588,0.0
2026,9,British Grand Prix,S,RUS,17,MEDIUM,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5352.014,2.8,130.766,111.0,0.4,0.3672
2026,9,British Grand Prix,S,RUS,17,MEDIUM,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,5563.069,0.32,10.667,120.0,0.0476,0.0941
2026,9,British Grand Prix,S,SAI,17,MEDIUM,,british-grand-prix_corner_04,british-grand-prix_corner_04,0.55,874.106,1.88,56.689,91.0,0.1944,0.0
2026,9,British Grand Prix,S,SAI,17,MEDIUM,,british-grand-prix_corner_05,british-grand-prix_corner_05,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,SAI,17,MEDIUM,,british-grand-prix_corner_07,british-grand-prix_corner_07,0.55,1813.681,2.64,153.901,143.0,0.44,0.223
2026,9,British Grand Prix,S,SAI,17,MEDIUM,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2057.482,2.36,86.389,109.0,0.3214,0.0457
2026,9,British Grand Prix,S,SAI,17,MEDIUM,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3795.57,1.8,108.722,200.0,0.2941,0.0
2026,9,British Grand Prix,S,SAI,17,MEDIUM,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,4971.014,0.881,49.612,200.0,0.2105,0.0636
2026,9,British Grand Prix,S,SAI,17,MEDIUM,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5323.582,3.36,150.088,102.0,0.4828,0.2583
2026,9,British Grand Prix,S,SAI,17,MEDIUM,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,STR,16,MEDIUM,,british-grand-prix_corner_04,british-grand-prix_corner_04,0.55,876.039,2.519,76.299,88.0,0.2667,0.0
2026,9,British Grand Prix,S,STR,16,MEDIUM,,british-grand-prix_corner_05,british-grand-prix_corner_05,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,STR,16,MEDIUM,,british-grand-prix_corner_07,british-grand-prix_corner_07,0.55,1838.728,2.319,126.746,156.0,0.35,0.2845
2026,9,British Grand Prix,S,STR,16,MEDIUM,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2060.204,1.88,73.033,118.0,0.25,0.0414
2026,9,British Grand Prix,S,STR,16,MEDIUM,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3802.33,0.8,50.122,215.0,0.15,0.0494
2026,9,British Grand Prix,S,STR,16,MEDIUM,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,4963.159,0.44,25.2,204.0,0.1111,0.0
2026,9,British Grand Prix,S,STR,16,MEDIUM,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5367.871,2.0,85.189,112.0,0.3214,0.42
2026,9,British Grand Prix,S,STR,16,MEDIUM,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,VER,7,MEDIUM,,british-grand-prix_corner_04,british-grand-prix_corner_04,0.55,970.797,1.361,45.044,99.0,0.1562,0.3092
2026,9,British Grand Prix,S,VER,7,MEDIUM,,british-grand-prix_corner_05,british-grand-prix_corner_05,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,VER,7,MEDIUM,,british-grand-prix_corner_07,british-grand-prix_corner_07,0.55,1844.306,2.08,123.5,168.0,0.4211,0.3078
2026,9,British Grand Prix,S,VER,7,MEDIUM,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2080.795,0.64,26.649,137.0,0.08,0.1123
2026,9,British Grand Prix,S,VER,7,MEDIUM,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3802.171,0.88,57.911,216.0,0.1875,0.0
2026,9,British Grand Prix,S,VER,7,MEDIUM,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,S,VER,7,MEDIUM,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5368.214,2.2,97.311,116.0,0.2174,0.4381
2026,9,British Grand Prix,S,VER,7,MEDIUM,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,SQ,ALB,9,MEDIUM,,british-grand-prix_corner_04,british-grand-prix_corner_04,0.55,878.016,2.321,73.298,91.0,0.3333,0.0
2026,9,British Grand Prix,SQ,ALB,9,MEDIUM,,british-grand-prix_corner_05,british-grand-prix_corner_05,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,SQ,ALB,9,MEDIUM,,british-grand-prix_corner_07,british-grand-prix_corner_07,0.55,1843.12,2.559,152.818,167.0,0.45,0.2961
2026,9,British Grand Prix,SQ,ALB,9,MEDIUM,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2070.149,2.121,84.733,119.0,0.3333,0.0633
2026,9,British Grand Prix,SQ,ALB,9,MEDIUM,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3919.914,0.44,27.622,226.0,0.0588,0.3915
2026,9,British Grand Prix,SQ,ALB,9,MEDIUM,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,4979.569,0.441,26.996,216.0,0.1111,0.0
2026,9,British Grand Prix,SQ,ALB,9,MEDIUM,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5369.079,2.401,113.788,110.0,0.375,0.3449
2026,9,British Grand Prix,SQ,ALB,9,MEDIUM,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,SQ,ALO,4,MEDIUM,,british-grand-prix_corner_04,british-grand-prix_corner_04,0.55,977.412,1.8,54.367,93.0,0.2,0.3332
2026,9,British Grand Prix,SQ,ALO,4,MEDIUM,,british-grand-prix_corner_05,british-grand-prix_corner_05,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,SQ,ALO,4,MEDIUM,,british-grand-prix_corner_07,british-grand-prix_corner_07,0.55,1838.873,1.88,107.389,174.0,0.3,0.2674
2026,9,British Grand Prix,SQ,ALO,4,MEDIUM,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2049.547,1.84,73.344,120.0,0.2759,0.0
2026,9,British Grand Prix,SQ,ALO,4,MEDIUM,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3896.177,0.4,23.733,212.0,0.1,0.3293
2026,9,British Grand Prix,SQ,ALO,4,MEDIUM,,british-grand-prix_corner_18,british-grand-prix_corner_18,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,SQ,ALO,4,MEDIUM,,british-grand-prix_corner_19,british-grand-prix_corner_19,0.55,5370.288,2.44,107.8,110.0,0.2963,0.355
2026,9,British Grand Prix,SQ,ALO,4,MEDIUM,,british-grand-prix_corner_20,british-grand-prix_corner_20,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,SQ,ANT,14,SOFT,,british-grand-prix_corner_04,british-grand-prix_corner_04,0.55,881.191,1.719,56.601,101.0,0.1875,0.0
2026,9,British Grand Prix,SQ,ANT,14,SOFT,,british-grand-prix_corner_05,british-grand-prix_corner_05,0.55,,0.0,0.0,,0.0,0.0
2026,9,British Grand Prix,SQ,ANT,14,SOFT,,british-grand-prix_corner_07,british-grand-prix_corner_07,0.55,1865.146,1.64,101.767,184.0,0.2857,0.3637
2026,9,British Grand Prix,SQ,ANT,14,SOFT,,british-grand-prix_corner_08,british-grand-prix_corner_08,0.55,2052.846,1.521,63.402,128.0,0.2308,0.0
2026,9,British Grand Prix,SQ,ANT,14,SOFT,,british-grand-prix_corner_14,british-grand-prix_corner_14,0.55,3893.491,0.441,29.944,239.0,0.1111,0.2803
