id,season,round,race_id,session_id,session_code,driver_id,constructor_id,representative_lap_s,best_lap_s,long_run_lap_s,long_run_degradation_s,gap_to_session_best_s,pace_rank,gap_to_teammate_s,top_speed_kph,air_temp_c,track_temp_c,rainfall_flag,source_label
2026-02-shanghai|S|alonso,2026,2,2026-02-shanghai,2026-02-shanghai|S,S,alonso,aston_martin,99.23733333333332,98.487,108.4982,-0.0873571428571427,3.206500000000005,19.0,-0.0389166666666653,320.0,14.383333333333336,13.511111111111113,False,race_week_session_pace_v1
2026-02-shanghai|S|antonelli,2026,2,2026-02-shanghai,2026-02-shanghai|S,S,antonelli,mercedes,96.23083333333334,94.76,103.21688235294116,-0.1553124999999999,0.200000000000017,3.0,0.1000000000000085,338.0,14.358823529411763,13.541176470588235,False,race_week_session_pace_v1
2026-02-shanghai|S|bearman,2026,2,2026-02-shanghai,2026-02-shanghai|S,S,bearman,haas,98.3975,97.374,106.98711111111112,-0.1064705882352942,2.3666666666666742,10.0,-0.0879166666666719,329.0,14.377777777777778,13.627777777777778,False,race_week_session_pace_v1
2026-02-shanghai|S|bortoleto,2026,2,2026-02-shanghai,2026-02-shanghai|S,S,bortoleto,audi,98.53533333333333,97.8,107.0162777777778,-0.0270588235294122,2.5045000000000077,12.0,-0.0375833333333304,343.0,14.377777777777778,13.627777777777778,False,race_week_session_pace_v1
2026-02-shanghai|S|bottas,2026,2,2026-02-shanghai,2026-02-shanghai|S,S,bottas,cadillac,99.59883333333332,99.262,105.565625,4.699285714285714,3.568000000000012,22.0,0.0511666666666599,338.0,14.236363636363636,13.263636363636364,False,race_week_session_pace_v1
2026-02-shanghai|S|colapinto,2026,2,2026-02-shanghai,2026-02-shanghai|S,S,colapinto,alpine,98.34766666666668,97.278,104.46752941176472,-0.0844374999999999,2.3168333333333493,9.0,-0.2222500000000025,344.0,14.358823529411763,13.58235294117647,False,race_week_session_pace_v1
2026-02-shanghai|S|gasly,2026,2,2026-02-shanghai,2026-02-shanghai|S,S,gasly,alpine,98.79216666666666,98.349,107.20738888888889,-0.1050588235294118,2.76133333333334,17.0,0.2222499999999883,334.0,14.377777777777778,13.627777777777778,False,race_week_session_pace_v1
2026-02-shanghai|S|hadjar,2026,2,2026-02-shanghai,2026-02-shanghai|S,S,hadjar,red_bull,98.14433333333334,96.912,104.16982352941176,-0.1034375,2.113500000000016,8.0,0.339500000000001,341.0,14.358823529411763,13.58235294117647,False,race_week_session_pace_v1
2026-02-shanghai|S|hamilton,2026,2,2026-02-shanghai,2026-02-shanghai|S,S,hamilton,ferrari,96.47583333333334,94.926,103.51888235294118,-0.1464999999999996,0.4450000000000216,4.0,0.1563333333333361,334.0,14.358823529411763,13.53529411764706,False,race_week_session_pace_v1
2026-02-shanghai|S|hulkenberg,2026,2,2026-02-shanghai,2026-02-shanghai|S,S,hulkenberg,audi,98.6105,98.027,99.38118181818182,0.1798000000000001,2.5796666666666823,15.0,0.0375833333333446,330.0,14.227272727272728,13.345454545454544,False,race_week_session_pace_v1
