session_id,season,round,event_name,session_code,driver,team,regulation_era,session_weight,lap_count,representative_lap_s,best_lap_s,long_run_lap_s,long_run_degradation_s,top_speed_kph,air_temp_c,track_temp_c,humidity_pct,rainfall_flag,wind_speed_mps,wind_direction_deg,gap_to_session_best_s,pace_rank,gap_to_teammate_s
2026_04_R_Miami Grand Prix,2026,4,Miami Grand Prix,R,PIA,McLaren,regulations_2026_reset,1.25,57,92.21116666666668,91.949,99.21238775510204,-0.0052916666666667,323.0,26.747368421052634,36.95438596491229,71.41754385964911,False,0.963157894736842,145.33333333333334,0.1516666666666566,3.0,0.0758333333333354
2026_04_R_Miami Grand Prix,2026,4,Miami Grand Prix,R,RUS,Mercedes,regulations_2026_reset,1.25,57,92.70133333333332,92.446,99.50410204081632,0.0146874999999999,334.0,26.747368421052634,36.9421052631579,71.38771929824561,False,1.0157894736842106,150.4561403508772,0.6418333333333095,5.0,0.3176666666666676
2026_04_R_Miami Grand Prix,2026,4,Miami Grand Prix,R,SAI,Williams,regulations_2026_reset,1.25,57,93.5495,93.026,100.03008163265308,-0.0442916666666664,322.0,26.754385964912284,36.88070175438597,71.37543859649124,False,1.049122807017544,159.12280701754386,1.4899999999999949,9.0,-0.2173333333333289
2026_04_R_Miami Grand Prix,2026,4,Miami Grand Prix,R,STR,Aston Martin,regulations_2026_reset,1.25,56,94.8005,94.716,101.68036170212766,-0.0973478260869567,324.0,26.758928571428573,36.85,71.40178571428571,False,1.0357142857142858,165.53571428571428,2.740999999999985,16.0,0.0564166666666778
2026_04_R_Miami Grand Prix,2026,4,Miami Grand Prix,R,VER,Red Bull Racing,regulations_2026_reset,1.25,57,93.1765,93.11,95.7290612244898,0.0109166666666666,332.0,26.7421052631579,36.91578947368421,71.46842105263158,False,0.949122807017544,147.68421052631578,1.116999999999976,8.0,-2.876250000000013
2026_05_R_Canadian Grand Prix,2026,5,Canadian Grand Prix,R,ALB,Williams,regulations_2026_reset,1.25,11,78.21199999999999,77.221,78.4007142857143,-0.3063333333333323,325.0,12.481818181818182,17.136363636363637,74.55454545454546,False,5.372727272727273,185.0909090909091,3.8158333333333294,19.0,1.0649999999999975
2026_05_R_Canadian Grand Prix,2026,5,Canadian Grand Prix,R,ALO,Aston Martin,regulations_2026_reset,1.25,23,79.81066666666668,79.635,81.40125,1.124866666666667,336.0,12.51304347826087,17.152173913043477,73.79130434782611,False,4.886956521739132,187.3913043478261,5.414500000000018,21.0,0.4275000000000091
2026_05_R_Canadian Grand Prix,2026,5,Canadian Grand Prix,R,ANT,Mercedes,regulations_2026_reset,1.25,68,74.39616666666666,74.21,77.546890625,-0.2084126984126985,339.0,12.483823529411763,17.277941176470595,75.16911764705883,False,3.3411764705882354,202.9705882352941,0.0,1.0,-0.5885000000000105
2026_05_R_Canadian Grand Prix,2026,5,Canadian Grand Prix,R,BEA,Haas F1 Team,regulations_2026_reset,1.25,67,76.13616666666667,76.002,79.6348888888889,-0.3104193548387096,328.0,12.477611940298509,17.28955223880597,75.13283582089552,False,3.4000000000000004,205.65671641791045,1.740000000000009,13.0,-0.2847500000000025
2026_05_R_Canadian Grand Prix,2026,5,Canadian Grand Prix,R,BOR,Audi,regulations_2026_reset,1.25,66,76.36083333333333,76.221,79.62883928571429,-0.0358000000000001,336.0,12.483333333333334,17.256060606060608,75.22121212121213,False,3.365151515151516,205.1515151515152,1.9646666666666728,14.0,-0.0120000000000004
2026_05_R_Canadian Grand Prix,2026,5,Canadian Grand Prix,R,BOT,Cadillac,regulations_2026_reset,1.25,64,78.04,77.725,82.63213333333333,-0.0422727272727272,321.0,12.509375,17.278125000000003,75.1921875,False,3.353125,206.1875,3.643833333333348,18.0,0.2906666666666666
2026_05_R_Canadian Grand Prix,2026,5,Canadian Grand Prix,R,COL,Alpine,regulations_2026_reset,1.25,67,75.91333333333334,75.462,78.48918644067797,-0.0605862068965516,330.0,12.48358208955224,17.261194029850753,75.1686567164179,False,3.4298507462686567,203.44776119402985,1.5171666666666823,10.0,0.0840000000000031
2026_05_R_Canadian Grand Prix,2026,5,Canadian Grand Prix,R,GAS,Alpine,regulations_2026_reset,1.25,67,75.74533333333333,75.39,78.74816949152543,-0.0957931034482758,348.0,12.474626865671642,17.270149253731347,75.17313432835822,False,3.4298507462686567,203.28358208955223,1.349166666666676,7.0,-0.0840000000000031
2026_05_R_Canadian Grand Prix,2026,5,Canadian Grand Prix,R,HAD,Red Bull Racing,regulations_2026_reset,1.25,67,74.90216666666667,74.578,78.91877777777778,-0.2738548387096774,326.0,12.476119402985075,17.249253731343288,75.19402985074628,False,3.401492537313433,202.955223880597,0.5060000000000144,4.0,0.1015833333333375
2026_05_R_Canadian Grand Prix,2026,5,Canadian Grand Prix,R,HAM,Ferrari,regulations_2026_reset,1.25,68,74.69316666666666,74.573,77.64044444444444,-0.0971612903225806,337.0,12.483823529411763,17.260294117647064,75.20882352941176,False,3.348529411764706,202.75,0.296999999999997,2.0,-0.3340000000000032
2026_05_R_Canadian Grand Prix,2026,5,Canadian Grand Prix,R,HUL,Audi,regulations_2026_reset,1.25,66,76.38483333333333,76.275,79.94650000000001,-0.0960169491525424,334.0,12.486363636363638,17.2469696969697,75.19848484848485,False,3.389393939393939,203.9848484848485,1.988666666666674,15.0,0.0120000000000004
2026_05_R_Canadian Grand Prix,2026,5,Canadian Grand Prix,R,LAW,Racing Bulls,regulations_2026_reset,1.25,67,75.90066666666667,75.604,78.75515254237288,-0.0529482758620689,329.0,12.485074626865671,17.270149253731347,75.1776119402985,False,3.4328358208955225,203.3582089552239,1.5045000000000073,9.0,0.0
2026_05_R_Canadian Grand Prix,2026,5,Canadian Grand Prix,R,LEC,Ferrari,regulations_2026_reset,1.25,68,75.36116666666666,75.297,78.33696875,-0.2051904761904762,332.0,12.480882352941176,17.261764705882364,75.17647058823528,False,3.375,204.39705882352945,0.9650000000000034,5.0,0.3340000000000032
2026_05_R_Canadian Grand Prix,2026,5,Canadian Grand Prix,R,NOR,McLaren,regulations_2026_reset,1.25,38,76.13566666666667,75.845,79.45035483870967,-0.0688333333333332,335.0,12.455263157894734,17.050000000000004,74.88947368421054,False,4.428947368421053,188.05263157894737,1.7395000000000067,12.0,0.1785833333333357
2026_05_R_Canadian Grand Prix,2026,5,Canadian Grand Prix,R,OCO,Haas F1 Team,regulations_2026_reset,1.25,66,76.70566666666667,76.577,80.9177037037037,-0.0746037735849055,340.0,12.48030303030303,17.27727272727273,75.1530303030303,False,3.3833333333333333,205.6515151515152,2.309500000000014,16.0,0.2847500000000025
2026_05_R_Canadian Grand Prix,2026,5,Canadian Grand Prix,R,PER,Cadillac,regulations_2026_reset,1.25,39,77.45866666666667,76.915,80.47844,0.0892916666666667,340.0,12.456410256410251,17.020512820512828,75.05641025641025,False,4.425641025641027,187.8717948717949,3.062500000000014,17.0,-0.2906666666666666
2026_05_R_Canadian Grand Prix,2026,5,Canadian Grand Prix,R,PIA,McLaren,regulations_2026_reset,1.25,66,75.7785,75.456,79.94188524590164,0.00835,336.0,12.493939393939396,17.259090909090915,75.20151515151515,False,3.356060606060606,205.0757575757576,1.3823333333333352,8.0,-0.1785833333333357
2026_05_R_Canadian Grand Prix,2026,5,Canadian Grand Prix,R,RUS,Mercedes,regulations_2026_reset,1.25,29,75.57316666666667,75.477,76.53889285714286,-0.1994074074074074,335.0,12.479310344827589,17.106896551724137,73.79655172413796,False,4.706896551724138,188.79310344827587,1.1770000000000067,6.0,0.5884999999999962
2026_05_R_Canadian Grand Prix,2026,5,Canadian Grand Prix,R,SAI,Williams,regulations_2026_reset,1.25,67,76.082,75.852,78.87675409836064,-0.1654333333333333,320.0,12.486567164179103,17.286567164179107,75.17014925373134,False,3.3462686567164184,206.044776119403,1.6858333333333348,11.0,-1.0649999999999975
2026_05_R_Canadian Grand Prix,2026,5,Canadian Grand Prix,R,STR,Aston Martin,regulations_2026_reset,1.25,64,78.95566666666666,78.721,82.37271153846153,0.0935098039215687,315.0,12.4796875,17.259375,75.209375,False,3.4078125,204.5625,4.5595,20.0,-0.4275000000000091
2026_05_R_Canadian Grand Prix,2026,5,Canadian Grand Prix,R,VER,Red Bull Racing,regulations_2026_reset,1.25,68,74.699,74.398,77.73253125000001,-0.2464444444444446,329.0,12.479411764705883,17.2764705882353,75.1735294117647,False,3.3294117647058825,203.2205882352941,0.3028333333333393,3.0,-0.1015833333333375
2026_06_R_Monaco Grand Prix,2026,6,Monaco Grand Prix,R,ALB,Williams,regulations_2026_reset,1.25,76,76.76683333333334,76.393,83.72235294117647,-0.0487910447761194,279.0,23.76973684210526,39.03815789473684,60.975,False,0.8947368421052632,165.30263157894737,2.641833333333338,11.0,-0.6872500000000059
2026_06_R_Monaco Grand Prix,2026,6,Monaco Grand Prix,R,ALO,Aston Martin,regulations_2026_reset,1.25,76,77.76483333333333,77.12,82.4901076923077,-0.0323906249999998,280.0,23.79078947368421,39.36184210526316,60.96447368421053,False,0.8460526315789475,163.9078947368421,3.639833333333328,16.0,-0.5840000000000032
2026_06_R_Monaco Grand Prix,2026,6,Monaco Grand Prix,R,ANT,Mercedes,regulations_2026_reset,1.25,76,74.125,73.481,81.69358823529411,-0.0156268656716417,283.0,23.77894736842105,39.05131578947368,60.99868421052632,False,0.9657894736842108,172.69736842105263,0.0,1.0,-0.9492500000000064
2026_06_R_Monaco Grand Prix,2026,6,Monaco Grand Prix,R,BEA,Haas F1 Team,regulations_2026_reset,1.25,27,78.59583333333333,78.475,80.38781818181816,-0.1374761904761905,280.0,23.55925925925926,37.10740740740741,62.07407407407408,False,0.4555555555555555,108.92592592592592,4.470833333333331,19.0,0.7647499999999923
2026_06_R_Monaco Grand Prix,2026,6,Monaco Grand Prix,R,BOR,Audi,regulations_2026_reset,1.25,77,77.11283333333334,76.803,82.35003333333334,-0.0694915254237289,287.0,23.81558441558441,39.251948051948055,60.87012987012987,False,0.8883116883116884,162.42857142857142,2.9878333333333416,14.0,0.3436666666666639
2026_06_R_Monaco Grand Prix,2026,6,Monaco Grand Prix,R,BOT,Cadillac,regulations_2026_reset,1.25,15,80.859,80.494,81.5567,-0.0287777777777778,265.0,23.44,35.93333333333333,62.83333333333334,False,0.3533333333333333,98.2,6.733999999999995,21.0,1.7875833333333304
2026_06_R_Monaco Grand Prix,2026,6,Monaco Grand Prix,R,COL,Alpine,regulations_2026_reset,1.25,76,76.81099999999999,76.316,82.90182812500001,-0.0544444444444445,282.0,23.780263157894733,38.99605263157895,60.92894736842104,False,0.8539473684210527,158.05263157894737,2.685999999999993,12.0,0.3866666666666702
2026_06_R_Monaco Grand Prix,2026,6,Monaco Grand Prix,R,GAS,Alpine,regulations_2026_reset,1.25,76,76.03766666666667,75.497,81.7629117647059,-0.0479253731343283,279.0,23.782894736842103,39.22368421052632,60.90526315789474,False,0.9210526315789472,164.21052631578948,1.9126666666666663,4.0,-0.386666666666656
2026_06_R_Monaco Grand Prix,2026,6,Monaco Grand Prix,R,HAD,Red Bull Racing,regulations_2026_reset,1.25,76,76.14483333333332,75.669,81.81358823529412,-0.0243134328358209,269.0,23.803947368421053,39.09342105263158,60.961842105263166,False,0.911842105263158,171.1184210526316,2.019833333333324,7.0,0.0
2026_06_R_Monaco Grand Prix,2026,6,Monaco Grand Prix,R,HAM,Ferrari,regulations_2026_reset,1.25,76,75.03099999999999,74.643,81.72658823529412,-0.0189104477611941,270.0,23.76973684210526,39.16842105263157,60.95131578947368,False,0.9513157894736844,170.3421052631579,0.9059999999999916,2.0,-0.5355833333333351
2026_06_R_Monaco Grand Prix,2026,6,Monaco Grand Prix,R,HUL,Audi,regulations_2026_reset,1.25,76,76.4255,76.332,82.92336923076924,-0.0573125000000001,285.0,23.776315789473685,39.01842105263158,60.922368421052624,False,0.8644736842105264,163.8421052631579,2.3004999999999995,9.0,-0.3436666666666781
2026_06_R_Monaco Grand Prix,2026,6,Monaco Grand Prix,R,LAW,Racing Bulls,regulations_2026_reset,1.25,76,76.21833333333333,75.754,81.82099999999998,-0.0470985915492958,277.0,23.77894736842105,39.14078947368421,60.97105263157895,False,0.8618421052631579,167.92105263157896,2.0933333333333337,8.0,-0.1544999999999987
2026_06_R_Monaco Grand Prix,2026,6,Monaco Grand Prix,R,LEC,Ferrari,regulations_2026_reset,1.25,64,76.10216666666666,75.964,80.51785714285714,0.850690909090909,276.0,23.771875,39.5078125,60.871875,False,0.8484375,156.9375,1.9771666666666616,6.0,0.5355833333333351
2026_06_R_Monaco Grand Prix,2026,6,Monaco Grand Prix,R,LIN,Racing Bulls,regulations_2026_reset,1.25,76,76.52733333333333,75.908,82.45738235294118,-0.0516268656716418,281.0,23.773684210526312,39.00921052631579,60.91052631578947,False,0.8592105263157894,163.77631578947367,2.402333333333331,10.0,0.1544999999999987
2026_06_R_Monaco Grand Prix,2026,6,Monaco Grand Prix,R,NOR,McLaren,regulations_2026_reset,1.25,43,77.88133333333333,77.67,78.60794871794872,0.0061842105263157,280.0,23.560465116279072,37.55116279069767,61.84186046511629,False,0.586046511627907,133.06976744186048,3.7563333333333295,17.0,0.8981666666666683
2026_06_R_Monaco Grand Prix,2026,6,Monaco Grand Prix,R,OCO,Haas F1 Team,regulations_2026_reset,1.25,76,77.06633333333333,76.914,82.79752307692307,-0.0373124999999998,283.0,23.76842105263158,39.08421052631579,60.96052631578947,False,0.8526315789473685,165.46052631578948,2.9413333333333327,13.0,-0.7647500000000065
2026_06_R_Monaco Grand Prix,2026,6,Monaco Grand Prix,R,PER,Cadillac,regulations_2026_reset,1.25,77,77.28383333333335,76.891,83.29483606557378,-0.2435333333333332,274.0,23.796103896103894,39.26883116883117,60.91948051948052,False,0.922077922077922,168.55844155844156,3.158833333333348,15.0,-1.7875833333333162
2026_06_R_Monaco Grand Prix,2026,6,Monaco Grand Prix,R,PIA,McLaren,regulations_2026_reset,1.25,76,76.085,75.816,81.94645588235294,-0.0329850746268657,281.0,23.8,39.29342105263157,60.930263157894736,False,0.8394736842105265,167.48684210526315,1.9599999999999935,5.0,-0.8981666666666683
2026_06_R_Monaco Grand Prix,2026,6,Monaco Grand Prix,R,RUS,Mercedes,regulations_2026_reset,1.25,76,76.0235,75.773,82.1969705882353,-0.0050895522388058,286.0,23.801315789473684,39.07631578947369,60.96184210526315,False,0.9144736842105264,171.17105263157896,1.8984999999999983,3.0,0.9492499999999922
2026_06_R_Monaco Grand Prix,2026,6,Monaco Grand Prix,R,SAI,Williams,regulations_2026_reset,1.25,68,78.14133333333335,78.022,84.50315,0.2192542372881354,280.0,23.78529411764706,39.39705882352941,60.838235294117645,False,0.873529411764706,158.0,4.01633333333335,18.0,0.6872500000000059
2026_06_R_Monaco Grand Prix,2026,6,Monaco Grand Prix,R,STR,Aston Martin,regulations_2026_reset,1.25,56,78.93283333333333,78.845,79.74004166666667,0.0040212765957445,272.0,23.717857142857135,39.21428571428572,61.14464285714286,False,0.7821428571428571,160.35714285714286,4.807833333333335,20.0,0.5840000000000032
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,ALB,Williams,regulations_2026_reset,1.25,54,82.99683333333333,81.744,86.7606052631579,-0.0572702702702702,348.0,30.73703703703704,50.67037037037037,29.27592592592593,False,2.7703703703703697,126.51851851851852,2.771333333333331,17.0,0.1528333333333336
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,ALO,Aston Martin,regulations_2026_reset,1.25,37,85.63233333333334,85.366,87.0237931034483,-0.0167499999999997,349.0,30.63513513513513,50.91621621621621,29.90000000000001,False,3.054054054054054,131.8108108108108,5.4068333333333385,20.0,-2.0895333333333355
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,ANT,Mercedes,regulations_2026_reset,1.25,61,80.83366666666667,80.704,82.53451020408164,0.0055625000000002,350.0,30.731147540983613,50.765573770491805,29.306557377049177,False,2.8016393442622958,126.0327868852459,0.6081666666666763,6.0,0.0350000000000108
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,BEA,Haas F1 Team,regulations_2026_reset,1.25,60,82.75516666666667,82.419,86.13929032258065,0.3697999999999998,352.0,30.733333333333334,50.7,29.284999999999997,False,2.881666666666667,123.9,2.529666666666671,13.0,-0.0686666666666724
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,BOR,Audi,regulations_2026_reset,1.25,64,82.0425,81.446,86.742375,-0.0735744680851063,357.0,30.74375,50.64375,29.184375,False,2.8812500000000005,122.3125,1.8170000000000075,9.0,-0.9207499999999982
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,BOT,Cadillac,regulations_2026_reset,1.25,15,86.32016666666668,85.745,88.0846,0.6294444444444436,346.0,30.58666666666667,50.96666666666666,30.15333333333333,False,2.813333333333333,127.4,6.094666666666683,21.0,1.382000000000005
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,COL,Alpine,regulations_2026_reset,1.25,65,82.76700000000001,82.449,86.0807358490566,-0.0124038461538463,350.0,30.738461538461543,50.65384615384615,29.172307692307697,False,2.769230769230769,126.12307692307692,2.5415000000000134,14.0,0.2397500000000008
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,GAS,Alpine,regulations_2026_reset,1.25,65,82.28750000000001,81.708,85.98288679245283,-0.0283653846153845,351.0,30.733846153846155,50.683076923076925,29.16769230769231,False,2.749230769230769,127.13846153846154,2.062000000000012,10.0,-0.2397500000000008
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,HAD,Red Bull Racing,regulations_2026_reset,1.25,65,81.37283333333333,80.15,85.21450000000002,-0.072235294117647,354.0,30.74153846153846,50.69538461538462,29.16615384615385,False,2.813846153846153,121.5846153846154,1.1473333333333358,8.0,0.3903333333333307
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,HAM,Ferrari,regulations_2026_reset,1.25,66,80.2255,80.122,83.6690769230769,0.0006862745098041,338.0,30.7439393939394,50.74242424242424,29.20909090909091,False,2.6742424242424243,127.22727272727272,0.0,1.0,-0.2180000000000035
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,HUL,Audi,regulations_2026_reset,1.25,29,83.884,83.447,85.58614285714286,0.5674500000000002,351.0,30.62758620689656,50.83103448275863,29.98275862068966,False,2.772413793103448,132.6551724137931,3.658500000000004,19.0,0.9207499999999982
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,LAW,Racing Bulls,regulations_2026_reset,1.25,65,82.87400000000001,82.691,85.9333396226415,0.0055192307692308,342.0,30.738461538461543,50.65384615384615,29.172307692307697,False,2.769230769230769,126.12307692307692,2.6485000000000127,15.0,0.2259999999999991
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,LEC,Ferrari,regulations_2026_reset,1.25,62,80.6615,80.379,83.70762,0.8611224489795917,347.0,30.74193548387097,50.76129032258064,29.274193548387096,False,2.7112903225806453,128.83870967741936,0.436000000000007,3.0,0.2180000000000035
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,LIN,Racing Bulls,regulations_2026_reset,1.25,65,82.42200000000001,81.914,85.60939622641509,-0.0293653846153843,351.0,30.73846153846154,50.58615384615384,29.15692307692308,False,2.849230769230769,124.96923076923076,2.1965000000000146,11.0,-0.2259999999999991
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,NOR,McLaren,regulations_2026_reset,1.25,66,80.77916666666665,80.232,84.21946296296295,-0.0167169811320756,345.0,30.7469696969697,50.690909090909095,29.180303030303037,False,2.772727272727273,124.1969696969697,0.5536666666666576,5.0,-0.1083333333333342
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,OCO,Haas F1 Team,regulations_2026_reset,1.25,64,82.8925,81.643,86.2335625,-0.0434468085106383,358.0,30.7421875,50.6671875,29.1578125,False,2.840625,121.734375,2.6670000000000016,16.0,0.0686666666666582
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,PER,Cadillac,regulations_2026_reset,1.25,63,83.55616666666667,82.82,87.78242553191488,-0.0215217391304346,350.0,30.736507936507945,50.77460317460318,29.2,False,2.6793650793650787,125.34920634920636,3.330666666666673,18.0,-1.382000000000005
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,PIA,McLaren,regulations_2026_reset,1.25,66,80.99583333333332,80.835,84.38053703703703,-0.001433962264151,348.0,30.7439393939394,50.68333333333334,29.153030303030302,False,2.6954545454545453,125.6969696969697,0.7703333333333262,7.0,0.1083333333333342
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,RUS,Mercedes,regulations_2026_reset,1.25,66,80.76366666666667,80.64,84.10331481481481,-0.0019811320754717,339.0,30.748484848484853,50.7439393939394,29.19848484848485,False,2.6954545454545453,126.37878787878788,0.5381666666666689,4.0,-0.0349999999999965
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,SAI,Williams,regulations_2026_reset,1.25,64,82.69116666666667,82.061,86.73997916666667,-0.0542340425531913,353.0,30.7421875,50.640625,29.184375,False,2.8671875,122.265625,2.465666666666678,12.0,-0.1528333333333194
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,STR,Aston Martin,regulations_2026_reset,1.25,5,89.8114,85.904,94.345,,345.0,30.660000000000004,50.88,30.32,False,3.22,124.0,9.58590000000001,22.0,2.0895333333333355
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,VER,Red Bull Racing,regulations_2026_reset,1.25,66,80.59216666666667,80.23,83.85528301886794,0.0172307692307692,342.0,30.7439393939394,50.68181818181819,29.17424242424243,False,2.824242424242424,126.56060606060606,0.3666666666666742,2.0,-0.3903333333333307
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,ALB,Williams,regulations_2026_reset,1.25,69,73.1795,73.137,75.33640350877194,0.0389464285714285,321.0,34.47536231884058,49.57246376811595,28.72173913043478,False,1.5434782608695652,206.94202898550725,2.768166666666673,17.0,-0.3384166666666743
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,ALO,Aston Martin,regulations_2026_reset,1.25,68,73.19833333333334,72.501,75.537,0.0129818181818181,314.0,34.475,49.56617647058824,28.7,False,1.5455882352941177,206.9264705882353,2.787000000000006,18.0,-0.4544166666666598
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,ANT,Mercedes,regulations_2026_reset,1.25,71,70.41133333333333,70.374,71.95398305084746,-0.0212931034482758,334.0,34.46760563380282,49.49436619718311,28.714084507042248,False,1.523943661971831,206.05633802816905,0.0,1.0,-0.2160000000000081
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,BEA,Haas F1 Team,regulations_2026_reset,1.25,70,72.43150000000001,72.207,74.38600000000001,-0.0265964912280702,321.0,34.48428571428572,49.52857142857143,28.688571428571425,False,1.5414285714285716,203.78571428571428,2.0201666666666824,15.0,-0.3317499999999995
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,BOR,Audi,regulations_2026_reset,1.25,70,72.04183333333334,71.866,74.3253448275862,0.0136491228070173,317.0,34.47428571428572,49.51000000000001,28.67714285714285,False,1.5728571428571427,207.0857142857143,1.630500000000012,13.0,0.0404166666666725
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,BOT,Cadillac,regulations_2026_reset,1.25,2,85.882,84.016,,,323.0,33.7,53.25,30.05,False,0.95,176.0,15.470666666666672,22.0,3.269625000000005
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,COL,Alpine,regulations_2026_reset,1.25,70,72.13516666666668,71.795,74.44301724137931,-0.0425087719298243,331.0,34.47857142857143,49.570000000000014,28.714285714285715,False,1.567142857142857,206.18571428571428,1.7238333333333458,14.0,0.2296666666666738
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,GAS,Alpine,regulations_2026_reset,1.25,70,71.67583333333333,71.466,74.23605555555557,-0.0254716981132074,327.0,34.47285714285715,49.4857142857143,28.69,False,1.5242857142857142,201.95714285714288,1.2644999999999982,9.0,-0.2296666666666738
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,HAD,Red Bull Racing,regulations_2026_reset,1.25,71,71.17066666666668,70.947,73.24877966101695,0.0007758620689655,333.0,34.46760563380281,49.474647887323954,28.74225352112676,False,1.5492957746478873,211.19718309859155,0.7593333333333447,8.0,0.2985833333333403
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,HAM,Ferrari,regulations_2026_reset,1.25,71,71.07616666666667,70.946,72.82750877192981,0.0183571428571429,326.0,34.469014084507045,49.56478873239437,28.687323943661973,False,1.5422535211267605,214.7887323943662,0.664833333333334,7.0,0.1654166666666583
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,HUL,Audi,regulations_2026_reset,1.25,70,71.961,71.634,73.7969827586207,-0.0257192982456139,333.0,34.47285714285715,49.46428571428573,28.712857142857143,False,1.5514285714285716,207.12857142857143,1.549666666666667,12.0,-0.0404166666666725
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,LAW,Racing Bulls,regulations_2026_reset,1.25,70,71.76083333333334,71.547,74.07760344827587,-0.0164561403508772,321.0,34.47714285714285,49.48714285714287,28.695714285714285,False,1.4985714285714289,213.55714285714285,1.349500000000006,10.0,-0.0134166666666573
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,LEC,Ferrari,regulations_2026_reset,1.25,71,70.74533333333333,70.606,73.24382758620689,-0.0255438596491226,317.0,34.47042253521126,49.51690140845072,28.71408450704225,False,1.5704225352112675,216.25352112676055,0.3340000000000032,3.0,-0.1654166666666725
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,LIN,Racing Bulls,regulations_2026_reset,1.25,70,71.78766666666667,71.587,74.15941379310345,-0.0150526315789471,342.0,34.47714285714286,49.48000000000001,28.69142857142857,False,1.4957142857142858,213.61428571428573,1.376333333333335,11.0,0.0134166666666715
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,NOR,McLaren,regulations_2026_reset,1.25,71,70.84083333333332,70.652,72.75674576271187,0.0051724137931036,330.0,34.469014084507045,49.48591549295776,28.736619718309857,False,1.535211267605634,205.25352112676055,0.4294999999999902,4.0,-0.0224166666666718
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,OCO,Haas F1 Team,regulations_2026_reset,1.25,69,73.09500000000001,72.979,75.33698245614035,0.0337678571428569,323.0,34.47246376811595,49.581159420289865,28.695652173913043,False,1.5695652173913044,204.1014492753623,2.683666666666681,16.0,0.3317499999999995
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,PER,Cadillac,regulations_2026_reset,1.25,4,79.34275,74.448,,,320.0,33.725,52.75,30.075,False,0.975,243.0,8.931416666666664,21.0,-3.269625000000005
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,PIA,McLaren,regulations_2026_reset,1.25,71,70.88566666666667,70.595,73.2002542372881,0.0046379310344828,346.0,34.46760563380281,49.43661971830986,28.69295774647887,False,1.5140845070422535,214.80281690140845,0.4743333333333339,6.0,0.0224166666666718
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,RUS,Mercedes,regulations_2026_reset,1.25,71,70.84333333333335,70.683,72.93210169491526,0.0025172413793101,320.0,34.47042253521127,49.50281690140846,28.72957746478873,False,1.5478873239436617,201.74647887323945,0.4320000000000163,5.0,0.2160000000000081
